true_valve,pred_valve
100.0,93.11722564697266
100.0,93.06410217285156
100.0,92.20600891113281
100.0,89.3804931640625
100.0,91.6533203125
100.0,89.55780792236328
100.0,90.90203857421875
100.0,94.28621673583984
99.9375,92.62113189697266
100.0,93.16327667236328
100.0,93.43993377685547
99.46875,94.34024047851562
100.0,93.86941528320312
100.0,93.10035705566406
100.0,91.85713195800781
100.0,90.25201416015625
98.953125,91.93406677246094
100.0,94.21244812011719
99.640625,96.13421630859375
98.078125,95.3662338256836
98.40625,94.20762634277344
100.0,93.66167449951172
100.0,92.78703308105469
100.0,91.78494262695312
100.0,90.22396087646484
99.9375,91.35861206054688
99.453125,93.6807632446289
100.0,93.53856658935547
100.0,91.68805694580078
100.0,93.16447448730469
99.875,94.95967864990234
100.0,93.73553466796875
100.0,91.81916809082031
50.640625,67.12358093261719
0.0,0.0
0.0,0.0
0.0,0.0
51.195312,67.26752471923828
56.015625,69.2060775756836
56.421875,70.23809814453125
0.0,0.0
0.0,0.0
0.0,0.0
55.710938,73.61074829101562
56.671875,68.33084869384766
54.546875,66.93869018554688
0.0,0.0
0.0,0.0
0.0,0.0
50.09375,67.96345520019531
55.6875,67.40518951416016
60.492188,71.38438415527344
0.0,0.0
0.0,0.0
0.0,0.0
58.21875,73.15962219238281
58.859375,72.0963134765625
56.203125,66.03131866455078
0.0,0.0
0.0,0.0
0.0,0.0
47.046875,65.99016571044922
50.390625,63.10426712036133
53.179688,67.18787384033203
0.0,0.0
0.0,0.0
0.0,0.0
37.992188,58.464107513427734
47.53125,63.20635223388672
45.6875,60.703285217285156
0.0,0.0
0.0,0.0
0.0,0.0
41.015625,57.70515823364258
48.804688,64.91544342041016
43.804688,57.3220329284668
0.0,0.0
0.0,0.0
0.0,0.0
43.304688,62.66252899169922
41.359375,55.88911437988281
43.320312,57.87762451171875
36.304688,53.284610748291016
40.507812,59.08121109008789
39.0625,55.710060119628906
38.671875,53.394771575927734
45.046875,59.64767074584961
44.140625,59.41676712036133
44.796875,58.441131591796875
41.53125,55.73265838623047
37.945312,52.87771224975586
41.585938,58.4808235168457
42.484375,58.74454116821289
40.78125,54.900814056396484
44.484375,59.074737548828125
41.445312,57.895240783691406
45.273438,61.72540283203125
39.28125,54.89778137207031
39.289062,56.07912826538086
39.09375,54.55601119995117
41.421875,62.005714416503906
38.34375,58.054927825927734
38.476562,58.556636810302734
41.414062,61.81971740722656
45.445312,62.24112319946289
44.351562,61.92702865600586
38.078125,55.7003288269043
42.804688,62.97706985473633
42.09375,61.94548797607422
0.0,25.97342872619629
84.515625,78.55119323730469
100.0,93.76679229736328
100.0,96.41934204101562
100.0,98.20144653320312
100.0,98.48860931396484
100.0,97.1106948852539
100.0,93.63381958007812
100.0,96.0494613647461
100.0,97.15943145751953
100.0,93.99783325195312
100.0,98.74983978271484
100.0,92.7878646850586
100.0,93.09310913085938
100.0,97.46781921386719
100.0,100.0
100.0,100.0
100.0,99.3641586303711
100.0,98.28031158447266
100.0,99.00907897949219
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
99.5,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
99.5,100.0
100.0,100.0
100.0,100.0
100.0,100.0
74.546875,81.01786041259766
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
86.640625,79.5367431640625
100.0,86.11937713623047
100.0,89.90840148925781
98.4375,89.0
97.015625,91.42185974121094
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
57.507812,53.087249755859375
90.953125,75.63468933105469
100.0,81.34127807617188
100.0,81.4973373413086
100.0,81.81708526611328
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
65.578125,54.543678283691406
97.328125,73.5638656616211
100.0,76.31712341308594
100.0,77.09471130371094
100.0,74.18986511230469
100.0,74.93600463867188
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42.570312,37.46746826171875
83.453125,61.215553283691406
99.90625,73.69815826416016
100.0,72.10157775878906
100.0,67.9215087890625
100.0,65.92963409423828
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
49.8125,44.77933120727539
84.671875,63.665443420410156
100.0,77.20537567138672
100.0,75.92749786376953
98.875,71.66222381591797
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
59.84375,48.853572845458984
82.65625,61.93183517456055
100.0,71.15350341796875
100.0,71.420166015625
100.0,70.08643341064453
99.671875,71.37696075439453
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
47.835938,39.322105407714844
83.1875,59.216217041015625
100.0,73.41886138916016
100.0,72.89939880371094
97.890625,66.6770248413086
97.8125,69.45280456542969
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40.742188,38.107364654541016
76.640625,59.49208068847656
81.625,66.38570404052734
96.625,69.99212646484375
100.0,68.50737762451172
94.921875,65.95941162109375
94.59375,68.05900573730469
82.03125,64.97242736816406
83.265625,62.09130096435547
80.953125,60.278221130371094
77.859375,58.89409255981445
77.328125,63.059268951416016
73.328125,64.96440887451172
71.4375,62.51754379272461
70.875,61.13993835449219
78.625,61.37445831298828
74.28125,60.50474166870117
75.8125,61.839439392089844
69.15625,61.10293960571289
74.71875,61.57321548461914
71.609375,56.92243957519531
73.84375,61.27104949951172
69.265625,60.57197952270508
74.765625,63.80345916748047
76.65625,63.72629928588867
71.109375,61.84062576293945
76.65625,63.04399108886719
79.046875,64.86676788330078
77.84375,63.008609771728516
68.46875,60.077823638916016
77.890625,63.40034484863281
72.3125,60.27312088012695
72.140625,58.9848518371582
70.921875,61.65264129638672
74.46875,62.621368408203125
75.921875,64.27132415771484
69.65625,63.38011932373047
70.71875,64.69295501708984
75.375,62.62729263305664
75.0,59.07369613647461
72.84375,58.525062561035156
76.0625,61.003726959228516
68.171875,59.23310089111328
0.0,25.786062240600586
0.0,20.154470443725586
0.0,21.795246124267578
0.0,18.859540939331055
0.0,19.302152633666992
0.0,17.8764591217041
42.117188,40.81520080566406
71.765625,53.05862045288086
78.609375,59.62498474121094
86.84375,71.96273803710938
79.5625,66.99446105957031
84.640625,66.30136108398438
81.484375,61.10551834106445
86.765625,65.18077087402344
85.453125,69.38822937011719
79.96875,68.03424072265625
79.59375,69.23979949951172
85.0625,70.66142272949219
84.609375,67.32636260986328
86.4375,67.82740783691406
82.359375,63.92945098876953
91.3125,70.07474517822266
92.890625,72.44527435302734
96.921875,74.5224609375
96.046875,76.2782974243164
100.0,79.83714294433594
94.703125,80.14225006103516
100.0,79.7366714477539
98.21875,80.19327545166016
97.1875,80.22026824951172
100.0,76.3752212524414
99.421875,78.32740783691406
100.0,79.52645874023438
100.0,73.59432983398438
100.0,71.97310638427734
100.0,78.04476165771484
100.0,76.43447875976562
100.0,73.77539825439453
100.0,77.14847564697266
100.0,75.9720687866211
100.0,78.56906127929688
100.0,78.73197174072266
100.0,78.28775024414062
100.0,81.72447204589844
100.0,82.99571228027344
100.0,81.2132797241211
100.0,79.55972290039062
100.0,78.97603607177734
100.0,81.1622314453125
100.0,81.15641021728516
100.0,81.77198028564453
100.0,80.07877349853516
100.0,79.51215362548828
100.0,76.94690704345703
100.0,76.61197662353516
100.0,80.50125122070312
100.0,81.45596313476562
100.0,80.31046295166016
100.0,80.8319320678711
100.0,85.01327514648438
100.0,84.70932006835938
100.0,79.83927154541016
100.0,80.04481506347656
100.0,83.05925750732422
100.0,83.70255279541016
100.0,80.7488784790039
100.0,79.25442504882812
100.0,82.6386489868164
100.0,83.05775451660156
99.984375,86.42774200439453
100.0,86.10824584960938
100.0,82.95250701904297
100.0,81.13721466064453
100.0,84.81977081298828
100.0,84.82380676269531
99.46875,86.14845275878906
98.390625,87.95099639892578
100.0,83.22676086425781
100.0,83.89256286621094
100.0,85.6710205078125
100.0,84.01741790771484
100.0,81.91549682617188
98.875,82.9960708618164
98.34375,87.70751953125
100.0,84.41874694824219
98.890625,82.93244934082031
93.9375,87.49917602539062
88.3125,81.94939422607422
90.875,80.6587142944336
89.078125,80.29620361328125
98.78125,82.34380340576172
97.34375,84.21057891845703
94.0625,84.12476348876953
100.0,82.43257141113281
100.0,82.12763977050781
100.0,82.99442291259766
100.0,81.26372528076172
100.0,81.06613159179688
100.0,82.2052993774414
100.0,79.31670379638672
100.0,81.49114227294922
100.0,81.63724517822266
100.0,79.92770385742188
100.0,81.724365234375
100.0,79.06767272949219
98.9375,83.13015747070312
100.0,83.13072204589844
100.0,79.95397186279297
100.0,76.58636474609375
100.0,78.17381286621094
100.0,78.33453369140625
100.0,83.5024185180664
100.0,84.4714126586914
100.0,83.61466217041016
100.0,83.80779266357422
99.5,84.70491027832031
100.0,82.18748474121094
100.0,79.72100830078125
100.0,82.5901107788086
100.0,81.68074035644531
100.0,81.94042205810547
97.171875,86.24211883544922
96.265625,90.19416046142578
98.265625,88.24910736083984
100.0,86.98001861572266
100.0,86.99385833740234
100.0,84.06793212890625
100.0,81.3485107421875
100.0,79.44002532958984
100.0,78.97315216064453
100.0,78.88504791259766
100.0,79.43498229980469
100.0,80.40911865234375
100.0,82.00471496582031
100.0,83.23532104492188
100.0,83.56550598144531
100.0,84.09627532958984
100.0,82.1199951171875
97.1875,83.16961669921875
100.0,83.12812042236328
96.0,84.63848114013672
98.375,85.28397369384766
99.25,83.12092590332031
100.0,81.30375671386719
100.0,81.45989227294922
100.0,82.2344741821289
100.0,81.31344604492188
100.0,85.20654296875
96.5,87.59191131591797
93.25,83.11962127685547
95.671875,84.24267578125
54.898438,54.54629135131836
51.6875,46.953372955322266
49.828125,46.33207702636719
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
48.578125,52.88991165161133
55.226562,50.603572845458984
62.421875,55.42314529418945
56.671875,52.81800842285156
60.726562,49.4640007019043
56.554688,47.99072265625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
48.53125,51.80540466308594
58.3125,55.85224914550781
64.703125,57.81548309326172
61.789062,51.46755599975586
66.828125,52.993831634521484
64.953125,51.816280364990234
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
46.835938,51.41080093383789
65.84375,58.09267807006836
61.492188,53.452537536621094
66.21875,50.425132751464844
59.265625,47.584747314453125
58.671875,46.87638854980469
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.10501646995544434
50.507812,51.52458190917969
60.789062,54.63954162597656
62.59375,53.38814926147461
61.09375,45.158939361572266
64.359375,45.3126335144043
65.59375,45.9739875793457
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
45.242188,40.96978759765625
57.382812,44.760807037353516
60.390625,46.21501541137695
62.695312,44.58241653442383
61.5625,40.67453384399414
57.570312,38.18325424194336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
50.476562,42.716773986816406
59.164062,46.324771881103516
66.78125,46.96971893310547
64.9375,42.94120788574219
59.828125,39.272438049316406
60.53125,42.76437759399414
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
47.09375,39.441097259521484
64.171875,46.53495788574219
65.5,47.01236343383789
62.617188,45.41754913330078
59.859375,43.54237365722656
62.367188,43.25816345214844
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
46.195312,40.51493453979492
62.46875,47.496212005615234
67.609375,47.323387145996094
63.609375,45.96003341674805
61.242188,44.749168395996094
61.460938,46.05804443359375
56.328125,40.66400146484375
60.4375,45.87651443481445
62.335938,45.54350280761719
59.976562,46.82707595825195
54.46875,46.135406494140625
53.78125,49.433387756347656
54.742188,48.997474670410156
57.617188,49.6364860534668
61.804688,49.54506301879883
58.804688,46.235103607177734
53.226562,42.92274475097656
50.789062,41.50515365600586
57.734375,46.4093132019043
58.460938,47.449920654296875
58.726562,50.47367477416992
58.757812,51.69057083129883
54.289062,47.616973876953125
58.570312,48.33613586425781
56.539062,52.05549240112305
57.953125,48.285457611083984
56.109375,42.17308807373047
57.078125,38.02513122558594
55.90625,40.258453369140625
58.875,48.05741882324219
62.046875,41.52955627441406
56.828125,42.57122802734375
58.078125,42.795955657958984
58.585938,42.13677215576172
53.554688,42.384212493896484
56.726562,42.52092361450195
61.796875,45.36724090576172
59.054688,41.86948776245117
58.09375,43.6490592956543
60.695312,43.25764083862305
55.171875,42.248043060302734
56.75,42.976890563964844
61.898438,43.84898376464844
57.070312,42.18753433227539
64.28125,51.870025634765625
58.710938,45.1154670715332
60.148438,47.75761413574219
57.148438,49.08328628540039
62.820312,52.85722732543945
62.15625,52.6912727355957
65.53125,50.21415328979492
59.773438,46.15484619140625
61.59375,47.384498596191406
67.578125,50.82442855834961
61.0625,42.86919403076172
59.8125,42.645755767822266
59.765625,44.04520797729492
66.4375,50.042091369628906
59.539062,49.4405632019043
61.046875,50.86164855957031
60.609375,51.71883773803711
64.15625,50.29666519165039
67.453125,49.775634765625
64.359375,47.54869842529297
71.125,53.33675003051758
73.078125,55.304901123046875
65.515625,49.5804443359375
64.34375,48.64936447143555
63.296875,46.07004928588867
69.609375,48.34438705444336
64.390625,47.08748245239258
66.9375,52.973968505859375
69.125,53.172515869140625
63.914062,50.79634475708008
62.3125,50.73809051513672
66.25,54.9613151550293
70.859375,55.86064529418945
71.40625,56.40275192260742
68.40625,52.32746124267578
68.953125,54.42643356323242
65.265625,56.284610748291016
68.953125,56.31093978881836
68.265625,55.8666877746582
61.640625,52.95497512817383
64.421875,60.111412048339844
61.382812,55.55989456176758
61.90625,53.866085052490234
65.3125,56.302677154541016
67.828125,59.12953567504883
63.835938,55.64423751831055
62.335938,58.051029205322266
66.0,58.49346160888672
69.59375,62.51539993286133
68.375,59.40752410888672
63.953125,59.50992202758789
64.078125,58.37910079956055
65.171875,59.449134826660156
66.546875,59.054019927978516
61.992188,55.0994873046875
62.257812,59.56856918334961
63.65625,54.82223129272461
60.234375,57.367759704589844
65.8125,63.87657928466797
60.125,56.15875244140625
59.953125,55.6360969543457
59.953125,53.172882080078125
60.710938,55.22685623168945
59.164062,51.55028533935547
56.742188,49.09064483642578
62.539062,52.093406677246094
55.484375,46.56532669067383
56.921875,50.02956771850586
58.125,49.924461364746094
60.804688,54.99800491333008
63.421875,53.59400939941406
62.820312,52.459808349609375
58.5,51.776344299316406
62.117188,56.12187576293945
61.921875,56.188053131103516
55.523438,52.765262603759766
55.078125,52.327537536621094
57.359375,50.55232238769531
53.210938,47.578887939453125
58.539062,51.730525970458984
59.148438,52.7505989074707
59.054688,51.09950637817383
56.304688,53.13554382324219
56.960938,51.436439514160156
55.25,49.919281005859375
56.695312,54.64604949951172
56.507812,50.209983825683594
55.984375,53.20820999145508
57.476562,54.451210021972656
56.929688,53.67986297607422
61.265625,56.201332092285156
59.28125,53.82886505126953
61.335938,54.68037414550781
59.0,51.84747314453125
51.679688,49.370323181152344
58.898438,55.02288055419922
57.828125,52.62257385253906
52.429688,51.648075103759766
55.726562,55.9203987121582
56.078125,55.166900634765625
53.859375,52.6988639831543
58.382812,56.805782318115234
52.304688,49.3499641418457
59.109375,53.7165641784668
59.351562,51.752052307128906
60.78125,54.63484573364258
54.6875,50.815311431884766
54.320312,50.40548324584961
54.164062,51.872982025146484
52.140625,52.98387908935547
56.984375,56.93418884277344
50.367188,50.964019775390625
52.25,52.104957580566406
51.382812,52.374698638916016
49.273438,51.22618865966797
54.375,54.16945266723633
56.617188,53.51309585571289
56.875,54.09819030761719
49.851562,48.3230094909668
49.804688,49.9476318359375
54.796875,52.3661003112793
49.742188,49.23048782348633
57.46875,58.34233856201172
54.101562,57.58273696899414
57.90625,57.91240692138672
48.898438,52.91798400878906
52.65625,51.91252517700195
48.859375,47.32088088989258
55.648438,53.28251266479492
52.140625,51.83272171020508
54.75,54.19624328613281
49.257812,52.40998458862305
48.765625,53.74970626831055
47.859375,51.04846954345703
51.773438,53.708919525146484
49.914062,54.90402603149414
53.046875,55.99882507324219
50.289062,54.64057159423828
55.679688,56.796058654785156
48.351562,50.904449462890625
49.882812,50.231224060058594
52.546875,58.28280258178711
48.273438,50.766178131103516
50.007812,52.83864212036133
54.398438,55.17551040649414
51.320312,55.2923698425293
54.921875,57.1497917175293
53.328125,53.9595832824707
54.664062,59.60786437988281
49.414062,54.09260940551758
55.890625,55.16813278198242
100.0,82.10358428955078
100.0,88.81814575195312
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,22.58259391784668
34.539062,40.38959884643555
36.53125,40.417457580566406
35.546875,38.14120101928711
0.0,0.0
0.0,0.0
0.0,0.0
30.890625,40.04229736328125
40.546875,47.400657653808594
35.8125,36.81026840209961
33.648438,33.81795120239258
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32.304688,39.487125396728516
37.015625,39.55057144165039
37.015625,35.84074401855469
36.96875,38.00014877319336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
38.1875,43.042991638183594
43.820312,41.16272735595703
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41.492188,42.97964096069336
43.632812,38.88462448120117
51.703125,40.676456451416016
59.71875,45.79835891723633
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
52.34375,45.51308059692383
60.179688,45.82463073730469
59.9375,43.01154327392578
0.0,0.0
44.070312,42.53354263305664
43.742188,40.90292739868164
0.0,0.0
0.0,0.0
37.796875,48.022850036621094
44.679688,45.380653381347656
43.0625,44.146522521972656
38.15625,40.393409729003906
42.898438,47.12355041503906
43.90625,43.137638092041016
42.992188,44.93564987182617
65.9375,55.628440856933594
