ts,Valve,Occp,RaHumidity,RaTemp,SaTemp,ThermEnergy
9/10/2024 2:15,0,0,77.481415,20.800001,16.5,0
9/10/2024 2:20,0,0,76.11546,19.4,17.7,0
9/10/2024 2:25,0,0,75.66847,20.1,18.300001,0
9/10/2024 2:30,0,0,75.46843,20.1,18.800001,0
9/10/2024 2:35,0,0,75.26838,19.9,18.4,0
9/10/2024 2:40,46.921875,1,79.64133,20.5,19.5,5.755981082
9/10/2024 2:45,77.578125,1,75.46843,21.4,16.5,9.306311309
9/10/2024 2:50,95.515625,1,75.26838,20.6,16.800001,12.10963892
9/10/2024 2:55,100,1,75.46843,20.300001,16.9,12.11264846
9/10/2024 3:00,98.703125,1,75.61846,19.7,15.900001,12.11264846
9/10/2024 3:05,97.359375,1,75.26838,19.800001,15.6,12.115658
9/10/2024 3:10,0,0,75.07145,20.1,15.2,0
9/10/2024 3:15,0,0,76.80938,19.4,17.4,0
9/10/2024 3:20,0,0,78.02843,19.5,16.9,0
9/10/2024 3:25,0,0,75.19648,18.9,17.2,0
9/10/2024 3:30,0,0,75.07145,19.800001,17.6,0
9/10/2024 3:35,0,0,74.97143,20.300001,18.1,0
9/10/2024 3:40,47.0625,1,77.30637,20.1,19.5,5.708211913
9/10/2024 3:45,74.796875,1,75.04645,20,16.5,9.019321215
9/10/2024 3:50,91.796875,1,75.49343,20,16.2,11.2757503
9/10/2024 3:55,100,1,75.04645,20.9,16.1,12.11264846
9/10/2024 4:00,100,1,75.17148,20,16.2,12.10963892
9/10/2024 4:05,100,1,75.07145,20.4,16.5,12.115658
9/10/2024 4:10,0,0,76.78437,19.6,14.8,0
9/10/2024 4:15,0,0,76.8594,21.1,17.5,0
9/10/2024 4:20,0,0,75.41841,20.7,18.1,0
9/10/2024 4:25,0,0,74.674484,18.9,18.6,0
9/10/2024 4:30,0,0,74.399414,18.9,18.6,0
9/10/2024 4:35,0,0,74.27751,20.6,18.6,0
9/10/2024 4:40,44.640625,1,76.48743,21.2,19.2,5.564529086
9/10/2024 4:45,72.984375,1,74.674484,20.6,16.300001,8.971551805
9/10/2024 4:50,90.0625,1,74.20249,19.800001,16.5,11.31449229
9/10/2024 4:55,99.71875,1,74.449425,19.7,16.9,12.11264846
9/10/2024 5:00,100,1,74.474434,20.9,16.800001,12.11264846
9/10/2024 5:05,99.90625,1,74.474434,19.9,16,12.11264846
9/10/2024 5:10,0,0,75.74037,19.5,15.7,0
9/10/2024 5:15,0,0,76.56245,20,17.2,0
9/10/2024 5:20,0,0,74.674484,20.7,17.1,0
9/10/2024 5:25,0,0,74.8464,19.4,17.300001,0
9/10/2024 5:30,0,0,73.65549,19.800001,18.1,0
9/10/2024 5:35,0,0,73.65549,20,17.800001,0
9/10/2024 5:40,40.148438,1,75.940414,21.800001,18.2,4.772766237
9/10/2024 5:45,76.546875,1,74.474434,20.2,17.300001,9.159995343
9/10/2024 5:50,85.78125,1,74.12747,19.6,15.900001,10.37904637
9/10/2024 5:55,91.484375,1,74.42442,19.5,15.7,11.26672288
9/10/2024 6:00,100,1,74.674484,21.300001,16.7,12.11866754
9/10/2024 6:05,99.140625,1,74.92142,21.1,15.8,12.11866754
9/10/2024 6:10,0,0,75.07145,19.5,16.300001,0
9/10/2024 6:15,0,0,76.46242,19.6,17.2,0
9/10/2024 6:20,0,0,74.97143,19.300001,17.1,0
9/10/2024 6:25,0,0,74.474434,20.800001,18.300001,0
9/10/2024 6:30,0,0,75.54344,19.7,18.7,0
9/10/2024 6:35,0,0,73.78052,19,19,0
9/10/2024 6:40,39.21875,1,78.35038,20.6,18.4,4.856268212
9/10/2024 6:45,80.65625,1,74.449425,21.5,17.4,9.82048813
9/10/2024 6:50,85.828125,1,74.05246,20.300001,15.900001,10.47496123
9/10/2024 6:55,100,1,74.8464,20.5,16.800001,12.22022364
9/10/2024 7:00,99.359375,1,74.8464,21,15.900001,12.115658
9/10/2024 7:05,100,1,74.94642,19.6,16.7,12.11866754
9/10/2024 7:10,0,0,75.815384,20.6,16.5,0
9/10/2024 7:15,0,0,76.66247,19.5,16.800001,0
9/10/2024 7:20,0,0,75.61846,20.9,17.1,0
9/10/2024 7:25,0,0,75.07145,19.9,18.6,0
9/10/2024 7:30,0,0,74.82139,20.5,18.1,0
9/10/2024 7:35,0,0,74.474434,19.6,18.2,0
9/10/2024 7:40,56.484375,1,77.606445,21.9,19.300001,6.831725325
9/10/2024 7:45,86.59375,1,75.26838,20.2,17.5,10.52272944
9/10/2024 7:50,94.390625,1,75.2465,21.6,16.2,11.59847284
9/10/2024 7:55,100,1,75.46843,19.800001,16.5,12.12468422
9/10/2024 8:00,100,1,75.74037,20.2,16.4,12.115658
9/10/2024 8:05,100,1,75.8654,19.9,16.7,12.11866754
9/10/2024 8:10,100,1,78.078445,20.4,17.2,12.13935408
9/10/2024 8:15,100,1,77.10946,20.1,16.300001,12.11264846
9/10/2024 8:20,100,1,75.69348,20.9,16.4,12.115658
9/10/2024 8:25,100,1,75.26838,20.9,16.800001,12.11264846
9/10/2024 8:30,99.765625,1,75.29338,20.6,16,12.11264846
9/10/2024 8:35,100,1,77.58144,19.9,16.7,12.14537196
9/10/2024 8:40,100,1,75.46843,19.4,16.4,12.115658
9/10/2024 8:45,100,1,75.26838,20.5,16,12.11866754
9/10/2024 8:50,100,1,76.41241,19.7,16.2,12.11264846
9/10/2024 8:55,99.078125,1,75.29338,20.7,15.8,12.12167468
9/10/2024 9:00,96.734375,1,75.02145,20.300001,15.5,12.12167468
9/10/2024 9:05,99.15625,1,77.431404,19.7,15.900001,12.17245363
9/10/2024 9:10,98.484375,1,75.46843,20.4,17,12.11866754
9/10/2024 9:15,100,1,75.44342,20.2,16,12.11264846
9/10/2024 9:20,98.765625,1,75.56845,20.4,15.8,12.12468422
9/10/2024 9:25,100,1,75.59346,19.6,16.4,12.11264846
9/10/2024 9:30,100,1,75.31839,20.7,16.6,12.12167468
9/10/2024 9:35,100,1,75.3434,19,16.4,12.11264846
9/10/2024 9:40,100,1,75.76537,19.300001,17.4,12.11866754
9/10/2024 9:45,100,1,74.674484,19.4,16.7,12.11866754
9/10/2024 9:50,0,1,74.42442,19.800001,16.9,0
9/10/2024 9:55,0,1,74.896416,19,16.800001,0
9/10/2024 10:00,0,1,74.674484,19.5,17.2,0
9/10/2024 10:05,41.078125,1,77.703354,20.4,19,5.286565813
9/10/2024 10:10,76.78125,1,74.10246,19.4,17,9.210773211
9/10/2024 10:15,90.390625,1,74.05246,20.6,17.1,11.03652841
9/10/2024 10:20,94.53125,1,73.87741,20.1,16.800001,12.22925046
9/10/2024 10:25,97.546875,1,73.63048,19.300001,16.2,12.11866754
9/10/2024 10:30,100,1,73.8524,19.7,16.9,12.11866754
9/10/2024 10:35,97.375,1,73.87741,20.2,15.7,12.22323138
9/10/2024 10:40,100,1,73.60547,20.5,16.9,12.11264846
9/10/2024 10:45,100,1,73.87741,21.2,17.2,12.11866754
9/10/2024 10:50,100,1,76.190475,20.1,17.1,12.115658
9/10/2024 10:55,100,1,74.3494,20.1,16.4,12.11264846
9/10/2024 11:00,100,1,74.2525,20.1,17,12.12167468
9/10/2024 11:05,99.484375,1,76.61246,19.9,15.900001,12.12167468
9/10/2024 11:10,100,1,74.07746,19.800001,16.2,12.11866754
9/10/2024 11:15,100,1,73.68049,20.9,16.4,12.12769376
9/10/2024 11:20,100,1,73.50545,19.6,16.6,12.115658
9/10/2024 11:25,98.96875,1,73.45544,20.9,15.900001,12.11264846
9/10/2024 11:30,96.28125,1,73.158485,20.4,15.900001,11.55070523
9/10/2024 11:35,100,1,73.183495,20.6,16.7,12.11264846
9/10/2024 11:40,95.3125,1,73.183495,20.300001,15.400001,12.07390707
9/10/2024 11:45,99.484375,1,72.983444,19.800001,16,12.115658
9/10/2024 11:50,96.78125,1,73.008446,20.1,15.400001,12.20818607
9/10/2024 11:55,100,1,72.983444,21,16.4,12.115658
9/10/2024 12:00,100,1,72.86154,21,16.6,12.11866754
9/10/2024 12:05,100,1,72.73651,19.5,16.6,12.11264846
9/10/2024 12:10,100,1,72.78652,19.300001,16.7,12.12167468
9/10/2024 12:15,100,1,72.38955,20.5,16.5,12.115658
9/10/2024 12:20,100,1,72.21451,21.1,16.4,12.11866754
9/10/2024 12:25,100,1,72.1895,21,16.800001,12.11866754
9/10/2024 12:30,100,1,71.989456,19.5,16.1,12.115658
9/10/2024 12:35,100,1,71.96445,20.5,16.2,12.11264846
9/10/2024 12:40,100,1,71.79253,21.300001,16.1,12.12167468
9/10/2024 12:45,98.96875,1,71.59248,20.9,15.900001,12.11866754
9/10/2024 12:50,100,1,71.989456,20.2,17.2,12.11264846
9/10/2024 12:55,98.703125,1,73.405426,20.6,15.8,12.12769376
9/10/2024 13:00,100,1,71.717514,21.5,16.800001,12.11264846
9/10/2024 13:05,100,1,71.767525,21.7,16.800001,12.11866754
9/10/2024 13:10,100,1,71.29553,21.300001,16.4,12.12167468
9/10/2024 13:15,100,1,71.09548,20,17,12.11866754
9/10/2024 13:20,100,1,71.1955,21.7,16.2,12.11264846
9/10/2024 13:25,100,1,73.45544,20.800001,16.2,12.17546305
9/10/2024 13:30,99.375,1,70.99546,20.6,15.900001,12.11866754
9/10/2024 13:35,99.984375,1,70.97358,21.800001,16,12.11866754
9/10/2024 13:40,100,1,70.97358,20.9,17,12.11264846
9/10/2024 13:45,100,1,70.92357,20.5,16.4,12.11866754
9/10/2024 13:50,100,1,70.59849,22.1,17.1,12.11264846
9/10/2024 13:55,100,1,70.401566,20.7,16.5,12.115658
9/10/2024 14:00,100,1,70.59849,22.1,16.800001,12.11866754
9/10/2024 14:05,100,1,70.37656,21.800001,16.300001,12.12769376
9/10/2024 14:10,100,1,70.10149,21.7,17,12.11866754
9/10/2024 14:15,100,1,70.17651,20.9,16.4,12.11866754
9/10/2024 14:20,100,1,69.70452,21.4,17,12.22624092
9/10/2024 14:25,100,1,69.72952,22,16,12.11866754
9/10/2024 14:30,100,1,69.87956,21.1,17.1,12.115658
9/10/2024 14:35,100,1,71.09548,21.4,16.2,12.12167468
9/10/2024 14:40,100,1,69.50759,22.1,17.2,12.11866754
9/10/2024 14:45,100,1,69.18252,21.9,16.5,12.115658
9/10/2024 14:50,100,1,69.1075,22.1,16.1,12.11264846
9/10/2024 14:55,100,1,69.1075,22.4,16.1,12.11866754
9/10/2024 15:00,100,1,68.860565,21.9,16,12.22624092
9/10/2024 15:05,100,1,68.935585,21,16.4,12.11866754
9/10/2024 15:10,100,1,69.1325,22.5,17.4,12.11264846
9/10/2024 15:15,100,1,68.785545,21,17.2,12.115658
9/10/2024 15:20,100,1,68.685524,22.300001,16,12.11866754
9/10/2024 15:25,100,1,68.538605,22,16,12.13935408
9/10/2024 15:30,100,1,68.46359,22.300001,17.1,12.12167468
9/10/2024 15:35,100,1,68.28854,22.4,16.9,12.12167468
9/10/2024 15:40,98.8125,1,68.31355,21.2,15.8,12.11264846
9/10/2024 15:45,100,1,68.5136,21,17,12.11866754
9/10/2024 15:50,100,1,68.5136,21,16.4,12.11264846
9/10/2024 15:55,100,1,68.4886,22.300001,16.5,12.12167468
9/10/2024 16:00,100,1,69.75453,21.1,16.2,12.11866754
9/10/2024 16:05,100,1,68.33856,22,16.7,12.11866754
9/10/2024 16:10,99.46875,1,68.58862,21.800001,16,12.11866754
9/10/2024 16:15,100,1,68.710526,20.7,17,12.115658
9/10/2024 16:20,100,1,68.910576,20.4,15.900001,12.11866754
9/10/2024 16:25,100,1,68.785545,21.300001,16.2,12.12167468
9/10/2024 16:30,100,1,68.88557,22.1,16.6,12.11866754
9/10/2024 16:35,100,1,69.0106,20.4,16.6,12.11866754
9/10/2024 16:40,100,1,69.20753,21.5,16.300001,12.12167468
9/10/2024 16:45,100,1,69.30755,20.7,16.7,12.115658
9/10/2024 16:50,100,1,71.742516,20.9,16.1,12.12167468
9/10/2024 16:55,96.25,1,69.38256,21.1,15.6,11.65526907
9/10/2024 17:00,97.0625,1,69.33256,21.4,15.5,12.11866754
9/10/2024 17:05,97.328125,1,69.40757,21.7,15.5,12.11264846
9/10/2024 17:10,100,1,69.50759,20,16.4,12.12167468
9/10/2024 17:15,100,1,69.60449,21.4,16.6,12.12167468
9/10/2024 17:20,97.671875,1,69.70452,19.9,15.900001,11.65526907
9/10/2024 17:25,96.59375,1,69.80454,21.5,15.5,12.12167468
9/10/2024 17:30,99.328125,1,71.1455,20.4,16,12.11264846
9/10/2024 17:35,90.9375,1,72.1895,20.2,15.3,11.12943433
9/10/2024 17:40,90.8125,1,70.301544,21.4,16.6,11.12943433
9/10/2024 17:45,84.71875,1,70.50159,20.4,15.5,10.42982472
9/10/2024 17:50,82.65625,1,70.59849,21,15.3,10.19398782
9/10/2024 17:55,81.3125,1,70.77353,20.7,15.6,9.98786728
9/10/2024 18:00,82.234375,1,70.89856,21,15.900001,10.05030475
9/10/2024 18:05,84.671875,1,70.99546,21,16.6,10.42982472
9/10/2024 18:10,79.125,1,70.99546,19.4,15.6,9.772342678
9/10/2024 18:15,81.515625,1,70.99546,20.6,16.300001,10.16088887
9/10/2024 18:20,79.9375,1,70.99546,19.7,16.300001,10.1010831
9/10/2024 18:25,79.078125,1,71.09548,20.6,16.300001,9.957776674
9/10/2024 18:30,74.59375,1,71.39556,19.4,15.3,9.109216993
9/10/2024 18:35,81.03125,1,71.59248,20.6,16.6,10.00554548
9/10/2024 18:40,75.296875,1,71.91756,19.9,15.5,9.294275547
9/10/2024 18:45,78.359375,1,71.989456,20.2,15.900001,9.724573148
9/10/2024 18:50,78.90625,1,72.23952,19.2,16.4,9.823495266
9/10/2024 18:55,80.015625,1,72.1895,19.2,15.7,9.856219974
9/10/2024 19:00,75.640625,1,72.36455,19.2,15.6,9.114859433
9/10/2024 19:05,79.328125,1,72.58647,20.4,16.5,9.635052932
9/10/2024 19:10,74.078125,1,72.78652,20.800001,15.400001,8.971551805
9/10/2024 19:15,72.84375,1,75.04645,19.6,15.5,8.876014189
9/10/2024 19:20,77.953125,1,72.78652,20.7,16.2,9.772342678
9/10/2024 19:25,79.15625,1,72.83653,20.5,16.300001,9.963794554
9/10/2024 19:30,82.1875,1,72.883415,19.800001,16.4,10.28350875
9/10/2024 19:35,77.375,1,72.78652,20.6,15.2,9.494754846
9/10/2024 19:40,73.703125,1,73.058464,20.5,15.8,8.828245381
9/10/2024 19:45,77.59375,1,73.108475,20.300001,16.6,9.581266243
9/10/2024 19:50,75.84375,1,73.50545,20.2,16.4,9.258542501
9/10/2024 19:55,83.296875,1,75.56845,20.800001,16.5,10.42719122
9/10/2024 20:00,93.1875,1,75.14648,19,16.6,11.4611843
9/10/2024 20:05,91.140625,1,74.27751,20,15.900001,10.99176915
9/10/2024 20:10,87.15625,1,74.674484,19.2,15.2,10.94700868
9/10/2024 20:15,89.21875,1,75.26838,20.6,16.7,10.9409908
9/10/2024 20:20,78.671875,1,75.44342,20.1,15.5,9.63204339
9/10/2024 20:25,81.921875,1,77.28137,19.4,16.5,10.15524763
9/10/2024 20:30,77.015625,1,76.065445,20.2,15.6,9.610980205
9/10/2024 20:35,79,1,77.20635,19.6,15.5,9.781368898
9/10/2024 20:40,89.015625,1,77.678345,20.5,16.7,10.9409908
9/10/2024 20:45,93.6875,1,76.3624,19,16.1,11.50594428
9/10/2024 20:50,88.046875,1,75.66847,19.5,15.6,10.75292318
9/10/2024 20:55,93.328125,1,76.46242,20,16.4,11.64624225
9/10/2024 21:00,100,1,77.556435,20.1,16.800001,12.115658
9/10/2024 21:05,97.046875,1,76.46242,19.1,15.7,12.11264846
9/10/2024 21:10,96.625,1,78.15033,19.2,16.300001,11.78390804
9/10/2024 21:15,92.96875,1,76.41241,20.1,16.2,11.67633298
9/10/2024 21:20,81.5,1,76.090454,20.300001,15.2,9.913015723
9/10/2024 21:25,81.203125,1,75.71849,18.5,15.6,9.963794554
9/10/2024 21:30,75.96875,1,78.02843,19,15.2,9.300293428
9/10/2024 21:35,77.15625,1,75.8654,18.800001,16.2,9.494754846
9/10/2024 21:40,77.546875,1,76.26237,18.7,16.4,9.721563727
9/10/2024 21:45,74.078125,1,76.66247,20.1,15.400001,9.114859433
9/10/2024 21:50,72.78125,1,76.33739,19.800001,15.5,8.798154774
9/10/2024 21:55,71,1,76.26237,18.5,15.3,8.741358544
9/10/2024 22:00,78.453125,1,76.065445,20.1,16.2,9.724573148
9/10/2024 22:05,78.078125,1,75.915405,18.6,16.6,9.63204339
9/10/2024 22:10,75.921875,1,75.8654,18.7,16.300001,9.255532959
9/10/2024 22:15,72.703125,1,76.58745,18.800001,15.400001,8.732331121
9/10/2024 22:20,73.0625,1,75.76537,19.300001,15.8,9.088153809
9/10/2024 22:25,70.40625,1,75.8654,18.5,15.3,8.636792302
9/10/2024 22:30,76.5625,1,75.940414,18.6,16.6,9.437958615
9/10/2024 22:35,75.5625,1,75.8654,18.800001,16.300001,9.494754846
9/10/2024 22:40,71.03125,1,76.140465,19.7,15.400001,8.741358544
9/10/2024 22:45,74.546875,1,76.16547,18.9,16.1,9.163004885
9/10/2024 22:50,79.890625,1,76.95942,20.2,16.6,9.862237854
9/10/2024 22:55,75.96875,1,76.83439,18.7,15.7,9.35408132
9/10/2024 23:00,82.109375,1,76.73436,18.4,16.4,10.0984502
9/10/2024 23:05,76.03125,1,76.46242,19.800001,15.8,9.389813765
9/10/2024 23:10,76.3125,1,76.75936,19,16.4,9.294275547
9/10/2024 23:15,72.9375,1,76.68435,18.7,15.400001,9.040384519
9/10/2024 23:20,83.296875,1,76.93441,18.5,16.300001,10.05331369
9/10/2024 23:25,78.109375,1,76.8594,20.1,15.3,9.581266243
9/10/2024 23:30,85.171875,1,77.45641,19,16.6,10.42719122
9/10/2024 23:35,82.3125,1,77.18134,18.300001,15.6,9.913015723
9/10/2024 23:40,80.546875,1,77.10946,18.6,15.6,9.856219974
9/10/2024 23:45,81.078125,1,77.30637,18.7,16.6,10.04729569
9/10/2024 23:50,78.328125,1,77.30637,19.1,16,9.67379552
9/10/2024 23:55,79.15625,1,77.05944,18.2,16.4,9.676803137
10/10/2024 0:00,80.328125,1,77.556435,19.5,16.5,9.903989263
10/10/2024 0:05,80.734375,1,77.45641,19.9,16.4,10.04729569
10/10/2024 0:10,0,0,77.828384,18.1,15.2,0
10/10/2024 0:15,0,0,78.27536,19.5,16.1,0
10/10/2024 0:20,0,0,79.094315,18.9,16.7,0
10/10/2024 0:25,0,0,78.22535,19.4,18.1,0
10/10/2024 0:30,0,0,79.61632,19.2,17.5,0
10/10/2024 0:35,0,0,79.24435,20,18.9,0
10/10/2024 0:40,45.476562,1,82.92024,21.300001,20,5.621325076
10/10/2024 0:45,84.515625,1,81.52928,21.5,16.4,10.33729544
10/10/2024 0:50,100,1,80.860374,19.5,16.4,12.11264846
10/10/2024 0:55,99.140625,1,79.89139,19.4,15.900001,12.10963892
10/10/2024 1:00,100,1,79.4444,19.300001,16.4,12.11264846
10/10/2024 1:05,100,1,80.76034,19.7,16.7,12.20818607
10/10/2024 1:10,0,0,78.25036,18.800001,15.7,0
10/10/2024 1:15,0,0,79.64133,19.9,16.4,0
10/10/2024 1:20,0,0,78.02843,20.2,18,0
10/10/2024 1:25,0,0,77.25636,20.4,18.300001,0
10/10/2024 1:30,0,0,76.83439,20.4,17.6,0
10/10/2024 1:35,0,0,76.46242,19.4,18.7,0
10/10/2024 1:40,46.140625,1,78.947395,19.9,18.4,5.800741191
10/10/2024 1:45,79.859375,1,77.05944,20.6,17.1,9.969812435
10/10/2024 1:50,90.484375,1,77.15634,19.800001,16.7,11.36263786
10/10/2024 1:55,94.84375,1,76.66247,19.2,16.4,12.11866754
10/10/2024 2:00,87.609375,1,76.73436,20.9,15.6,11.03953795
10/10/2024 2:05,85.375,1,76.73436,19.300001,15.8,10.37904637
10/10/2024 2:10,0,0,76.437416,19.800001,15.6,0
10/10/2024 2:20,0,0,76.78437,19.2,18.2,0
10/10/2024 2:25,0,0,76.41241,18.800001,18.300001,0
10/10/2024 2:30,0,0,76.26237,18.800001,18.4,0
10/10/2024 2:35,0,0,76.16547,20.2,19,0
10/10/2024 2:40,42.742188,1,78.64733,19.9,18.2,5.241805705
10/10/2024 2:45,81.015625,1,76.66247,19.7,17.2,10.00855502
10/10/2024 2:50,88.65625,1,76.48743,19.7,17,10.89623153
10/10/2024 2:55,95.015625,1,76.66247,20.9,16.1,11.36527004
10/10/2024 3:00,95.734375,1,76.75936,19.4,15.5,12.11264846
10/10/2024 3:05,100,1,79.094315,19.800001,16.6,12.16342681
10/10/2024 3:10,0,0,76.48743,18.9,15.5,0
10/10/2024 3:15,0,0,77.87839,20.300001,16.6,0
10/10/2024 3:20,0,0,77.00942,19,17.5,0
10/10/2024 3:25,0,0,76.46242,19.2,17.800001,0
10/10/2024 3:30,0,0,76.3624,19.800001,18.800001,0
10/10/2024 3:35,0,0,76.237366,20.5,18,0
10/10/2024 3:40,60.664062,1,77.85338,20.5,18.800001,7.453474922
10/10/2024 3:45,83.265625,1,76.16547,19.9,17.2,10.14320947
10/10/2024 3:50,89.84375,1,76.090454,19.5,15.8,11.03953795
10/10/2024 3:55,100,1,76.33739,20.300001,16,12.11264846
10/10/2024 4:00,100,1,76.46242,19.300001,16.4,12.115658
10/10/2024 4:05,100,1,77.97841,19.7,16.6,12.115658
10/10/2024 4:10,0,0,76.66247,20.800001,16.1,0
10/10/2024 4:15,0,0,77.703354,20.9,17.5,0
10/10/2024 4:20,0,0,76.26237,19.5,17.2,0
10/10/2024 4:25,0,0,75.64347,20,18.2,0
10/10/2024 4:30,0,0,75.17148,20.300001,17.800001,0
10/10/2024 4:35,0,0,74.97143,19.6,19,0
10/10/2024 4:40,53.570312,1,77.05944,21.300001,19,6.604540402
10/10/2024 4:45,79.734375,1,75.3434,20.6,17.4,9.862237854
10/10/2024 4:50,86.46875,1,75.04645,19.6,16.1,10.28350875
10/10/2024 4:55,98,1,75.26838,19.300001,17,12.11264846
10/10/2024 5:00,100,1,75.64347,20.2,16.9,12.11264846
10/10/2024 5:05,100,1,75.8654,20.4,16.800001,12.11264846
10/10/2024 5:10,0,0,75.56845,20.1,15.400001,0
10/10/2024 5:15,0,0,77.18134,20.6,17.1,0
10/10/2024 5:20,0,0,76.065445,20.2,17.2,0
10/10/2024 5:25,0,0,75.56845,19.6,17.300001,0
10/10/2024 5:30,0,0,75.19648,19,17.5,0
10/10/2024 5:35,0,0,74.97143,19.800001,18.1,0
10/10/2024 5:40,53.515625,1,79.119316,20.4,19,6.547744172
10/10/2024 5:45,84.171875,1,74.87141,19.5,17.2,10.33729544
10/10/2024 5:50,91.21875,1,74.87141,19.4,16.6,11.12943433
10/10/2024 5:55,93.421875,1,76.41241,20,15.900001,11.29681348
10/10/2024 6:00,100,1,75.54344,20.800001,16.9,12.12167468
10/10/2024 6:05,99.484375,1,75.66847,20.800001,15.900001,12.115658
10/10/2024 6:10,0,0,75.59346,19,16.1,0
10/10/2024 6:15,0,0,76.98443,19.7,17.6,0
10/10/2024 6:20,0,0,75.96542,19,17,0
10/10/2024 6:25,0,0,75.26838,18.800001,17.300001,0
10/10/2024 6:30,0,0,75.07145,19.300001,17.7,0
10/10/2024 6:35,0,0,75.07145,20.2,17.800001,0
10/10/2024 6:40,38.664062,1,77.58144,20.4,18.300001,4.865295514
10/10/2024 6:45,71.046875,1,75.46843,19.4,16.4,8.592033036
10/10/2024 6:50,86.59375,1,75.26838,20.5,17,10.63933144
10/10/2024 6:55,92.65625,1,75.790375,19.9,16.9,11.48187156
10/10/2024 7:00,91.40625,1,75.46843,20.800001,15.5,11.22798149
10/10/2024 7:05,93.859375,1,76.75936,19.7,15.5,11.56575054
10/10/2024 7:10,0,0,77.828384,19.300001,14.7,0
10/10/2024 7:15,0,0,77.25636,19.5,16.6,0
10/10/2024 7:20,0,0,76.065445,20.6,17.300001,0
10/10/2024 7:25,0,0,75.3684,20.4,17.2,0
10/10/2024 7:30,0,0,75.07145,19.800001,18.6,0
10/10/2024 7:35,0,0,74.92142,18.9,17.800001,0
10/10/2024 7:40,39.578125,1,76.8594,21.2,19.6,4.811508465
10/10/2024 7:45,74.375,1,75.04645,20.2,16.2,9.019321215
10/10/2024 7:50,85.5625,1,74.79639,19.7,16.4,10.33127636
10/10/2024 7:55,87.328125,1,74.749504,19,16.5,10.56447964
10/10/2024 8:00,83.609375,1,74.749504,19.1,15.5,10.23573874
10/10/2024 8:05,87.40625,1,74.94642,19.1,15.900001,10.47496123
10/10/2024 8:10,86.4375,1,74.82139,19.7,15.3,10.5674887
10/10/2024 8:15,84.453125,1,75.54344,19.800001,15.8,10.52573898
10/10/2024 8:20,80.203125,1,75.915405,19.9,15.400001,9.903989263
10/10/2024 8:25,78.953125,1,75.8904,19.1,16.2,9.629035051
10/10/2024 8:30,72.34375,1,75.96542,19.2,15.8,8.732331121
10/10/2024 8:35,79.0625,1,76.26237,19.7,16.6,9.629035051
10/10/2024 8:40,73.203125,1,76.46242,19.9,15.5,9.019321215
10/10/2024 8:45,73.03125,1,76.33739,19.9,15.5,9.028348638
10/10/2024 8:50,78.15625,1,76.437416,20.1,16.7,9.676803137
10/10/2024 8:55,77.8125,1,78.99741,19,16.2,10.4508879
10/10/2024 9:00,79.203125,1,76.41241,19.6,16.4,9.63204339
10/10/2024 9:05,77.875,1,76.56245,18.7,16.300001,9.443599852
10/10/2024 9:10,75.65625,1,76.75936,18.4,16.4,9.587284725
10/10/2024 9:15,77.1875,1,76.8594,18.7,15.900001,9.533496231
10/10/2024 9:20,73.46875,1,76.56245,20,15.3,8.923782997
10/10/2024 9:25,82.46875,1,76.53744,19.1,16.4,10.14320947
10/10/2024 9:30,73.84375,1,76.73436,18.4,15.5,8.980579228
10/10/2024 9:35,78.703125,1,77.18134,19.2,16.6,9.853210432
10/10/2024 9:40,75.546875,1,76.66247,19.800001,15.900001,8.971551805
10/10/2024 9:45,74.78125,1,76.8594,20.1,15.5,9.210773211
10/10/2024 9:50,72.75,1,77.4064,19.2,15.3,9.103199112
10/10/2024 9:55,73.453125,1,76.93441,18.7,15.7,9.829137706
10/10/2024 10:00,77.765625,1,78.17534,18.7,16.4,9.817478588
10/10/2024 10:05,73.625,1,77.05944,19,15.6,9.112226535
10/10/2024 10:10,78.203125,1,77.05944,18.6,16.300001,9.437958615
10/10/2024 10:15,80.46875,1,76.95942,18.9,16.6,9.856219974
10/10/2024 10:20,74.671875,1,77.05944,18.5,15.400001,9.20475521
10/10/2024 10:25,75.5,1,76.83439,18.800001,15.3,9.306311309
10/10/2024 10:30,78.046875,1,76.70936,19.9,15.5,9.539514593
10/10/2024 10:35,84.59375,1,76.66247,18.4,16.6,10.38205471
10/10/2024 10:40,81.953125,1,76.63746,18.7,16.4,10.05632311
10/10/2024 10:45,83.171875,1,76.61246,20.1,16.7,10.28350875
10/10/2024 10:50,77.96875,1,76.46242,18.5,15.400001,9.629035051
10/10/2024 10:55,81.96875,1,76.46242,19.5,16.300001,9.826129367
10/10/2024 11:00,80.828125,1,76.28738,19,16.300001,10.19097948
10/10/2024 11:05,81.375,1,76.26237,20,16.2,10.2000057
10/10/2024 11:10,78.765625,1,76.16547,18.4,15.3,9.676803137
10/10/2024 11:15,76.3125,1,76.26237,19.9,16,9.067090625
10/10/2024 11:20,73.703125,1,76.26237,20.1,15.6,8.828245381
10/10/2024 11:25,75.546875,1,76.26237,20.1,15.400001,9.255532959
10/10/2024 11:30,81.578125,1,76.3624,18.800001,16.6,10.00253594
10/10/2024 11:35,78.8125,1,76.26237,19.9,16,9.449618936
10/10/2024 11:40,77.078125,1,76.16547,18.7,15.8,9.401850128
10/10/2024 11:45,75.734375,1,75.96542,19.1,15.5,9.19873733
10/10/2024 11:50,81.953125,1,75.8654,19,16.5,10.19398782
