ts,main.temp,main.humidity,wind.speed,clouds.all
10/10/2024 13:45,7.9,79,4.4,0
10/10/2024 13:50,6.5,84,2.3,0
10/10/2024 14:00,6.5,82,1.2,0
10/10/2024 14:05,6.5,82,1.2,0
10/10/2024 14:10,6.5,82,1.8,0
10/10/2024 14:15,6.5,82,1.8,0
10/10/2024 14:20,6.5,82,1.8,0
10/10/2024 14:25,7.9,78,1.8,0
10/10/2024 14:30,5.9,86,1.2,0
10/10/2024 14:35,5.9,86,1.2,0
10/10/2024 14:40,5.9,86,1.2,0
10/10/2024 14:45,5.9,87,1.8,0
10/10/2024 14:50,5.9,87,2.3,0
10/10/2024 14:55,5.9,87,2.3,0
10/10/2024 15:00,5.9,87,2.3,0
10/10/2024 15:05,7,84,1.7,0
10/10/2024 15:10,6.9,84,1.7,0
10/10/2024 15:15,6.9,84,1.7,0
10/10/2024 15:20,8,79,1.7,0
10/10/2024 15:25,8,79,1.7,0
10/10/2024 15:30,8,79,1.7,0
10/10/2024 15:35,7.5,80,1.7,0
10/10/2024 15:45,7.5,81,1.8,0
10/10/2024 15:55,7.5,80,1.7,0
10/10/2024 16:00,8,80,4.3,0
10/10/2024 16:05,8,80,4.3,0
10/10/2024 16:10,6.5,86,4.3,0
10/10/2024 16:15,6.5,86,4.3,0
10/10/2024 16:20,6.5,85,1.7,0
10/10/2024 16:25,6.5,85,1.7,0
10/10/2024 16:30,6.5,85,1.7,0
10/10/2024 16:35,7,85,1.8,0
10/10/2024 16:40,7,85,1.8,0
10/10/2024 16:45,7,85,1.8,0
10/10/2024 16:50,6,88,1.3,0
10/10/2024 16:55,6,88,1.3,0
10/10/2024 17:00,6,88,1.3,0
10/10/2024 17:05,6,88,1.9,0
10/10/2024 17:15,33.7,49,14.2,0
10/10/2024 17:25,33.2,50,14.2,0
10/10/2024 17:30,33.2,50,14.2,0
10/10/2024 17:35,36.9,41,14.2,0
10/10/2024 17:40,36.9,43,14.6,8
10/10/2024 17:45,36.9,43,14.6,8
10/10/2024 17:50,36.9,43,14.6,8
10/10/2024 17:55,36.9,43,14.6,8
10/10/2024 18:00,36.9,43,14.6,8
10/10/2024 18:05,36.9,43,14.6,8
10/10/2024 18:10,34.3,50,14.6,8
10/10/2024 18:15,34.3,50,14.6,8
10/10/2024 18:20,36.2,45,14.6,8
10/10/2024 18:25,36.2,45,14.6,8
10/10/2024 18:30,36.2,45,14.6,8
10/10/2024 18:35,36.2,51,15.5,6
10/10/2024 18:40,36.2,51,15.5,6
10/10/2024 18:45,36.2,51,15.5,6
10/10/2024 18:50,36.2,46,14.3,6
10/10/2024 19:00,36.2,46,14.3,6
10/10/2024 19:05,33.2,59,13.7,6
10/10/2024 19:10,36.2,50,13.7,6
10/10/2024 19:15,36.2,50,13.7,6
10/10/2024 19:20,36.2,50,13.7,6
10/10/2024 19:25,34,57,13.7,6
10/10/2024 19:35,34,58,14.2,1
10/10/2024 19:40,34,58,14.2,1
10/10/2024 19:45,32.6,60,11.3,1
10/10/2024 19:50,34,56,11.3,1
10/10/2024 19:55,34,56,11.3,1
10/10/2024 20:00,34,56,11.3,1
10/10/2024 20:05,32.6,60,11.2,1
10/10/2024 20:10,32.6,60,11.2,1
10/10/2024 20:20,33.6,57,11.2,1
10/10/2024 20:30,31.9,66,11.4,1
10/10/2024 20:35,31.9,63,11.2,1
10/10/2024 20:40,31.9,66,11.4,1
10/10/2024 20:45,31.9,66,11.4,1
10/10/2024 20:50,31.9,64,7.9,27
10/10/2024 20:55,31.9,64,7.9,27
10/10/2024 21:05,31.9,64,7.9,27
10/10/2024 21:10,31.4,66,7.9,27
10/10/2024 21:15,31.4,66,7.9,27
10/10/2024 21:25,31.4,66,7.9,27
10/10/2024 21:30,31.4,68,9.4,1
10/10/2024 21:35,31.4,68,9.4,1
10/10/2024 21:40,31.4,68,9.4,1
10/10/2024 22:00,31.4,64,7,1
10/10/2024 22:10,31.8,63,7,1
10/10/2024 22:20,30.9,66,7,1
10/10/2024 22:25,30.9,66,7,1
10/10/2024 22:30,30.9,66,7,1
10/10/2024 22:35,30.9,70,7.2,1
10/10/2024 22:40,30.9,70,7.2,1
10/10/2024 22:45,31.6,64,4.9,1
10/10/2024 22:55,30.9,67,4.9,1
10/10/2024 23:00,30.9,67,4.9,1
10/10/2024 23:05,30.9,67,4.9,1
10/10/2024 23:20,30.5,68,4.9,1
10/10/2024 23:30,30.5,68,4.9,1
10/10/2024 23:35,30.5,68,4.9,1
10/10/2024 23:40,30.5,68,4.9,1
10/10/2024 23:45,30.5,69,7.7,31
10/10/2024 23:50,30.5,69,7.7,31
11/10/2024 0:00,25.9,68,3.6,0
11/10/2024 0:10,25.9,68,3.6,0
11/10/2024 0:15,26.5,65,3.6,0
11/10/2024 0:25,26.5,65,3.6,0
11/10/2024 0:30,26.5,65,3.6,0
11/10/2024 0:40,26.5,70,5.2,0
11/10/2024 0:55,26.5,65,3.9,0
11/10/2024 1:45,24.6,72,3.7,0
11/10/2024 1:50,25.8,67,3.7,0
11/10/2024 1:55,25.8,67,3.7,0
11/10/2024 2:05,25.8,67,3.7,0
11/10/2024 2:10,24.6,72,3.7,0
11/10/2024 2:15,25.8,67,3.7,0
11/10/2024 2:25,25.2,69,3.7,0
11/10/2024 2:30,25.2,69,3.7,0
11/10/2024 2:45,25.2,70,3.7,0
11/10/2024 3:05,25.2,70,3.7,0
11/10/2024 3:10,25.2,70,3.7,0
11/10/2024 3:15,25,71,3.7,0
11/10/2024 3:20,25,71,3.7,0
11/10/2024 3:30,25,74,5.2,0
11/10/2024 3:35,25,74,5.2,0
11/10/2024 3:45,23.9,76,4.8,0
11/10/2024 3:55,25,71,4.8,0
11/10/2024 4:05,25,71,4.8,0
11/10/2024 4:10,25,71,4.8,0
11/10/2024 4:20,25,71,4.8,0
11/10/2024 4:25,25,71,4.8,0
11/10/2024 4:40,25,74,6,0
11/10/2024 4:45,25,70,5.5,0
11/10/2024 4:50,25,70,5.5,0
11/10/2024 5:00,25,70,5.5,0
11/10/2024 5:15,23.7,75,5.5,0
11/10/2024 5:25,24.6,71,5.5,0
11/10/2024 5:35,24.6,71,5.5,0
11/10/2024 5:40,24.6,76,6.2,0
11/10/2024 5:45,24.6,76,6.2,0
11/10/2024 5:50,24.6,74,5.6,0
11/10/2024 5:55,24.6,74,5.6,0
11/10/2024 6:00,24.6,74,5.6,0
11/10/2024 6:10,24.6,74,5.6,0
11/10/2024 6:15,24.3,76,5.6,0
11/10/2024 6:20,24.3,76,5.6,0
11/10/2024 6:25,24.3,76,5.6,0
11/10/2024 6:40,24.3,76,6,0
11/10/2024 6:45,22.5,81,4.8,0
11/10/2024 7:00,24.3,73,4.8,0
11/10/2024 7:05,24.3,73,4.8,0
11/10/2024 7:10,22.5,81,4.8,0
11/10/2024 7:15,24.3,73,4.8,0
11/10/2024 7:20,23.9,75,4.8,0
11/10/2024 7:25,23.9,75,4.8,0
11/10/2024 7:30,23.9,75,4.8,0
11/10/2024 7:35,23.9,77,6.1,0
11/10/2024 7:40,23.9,77,6.1,0
11/10/2024 7:50,22.8,82,4.4,0
11/10/2024 7:55,23.9,77,4.4,0
11/10/2024 8:00,23.9,77,4.4,0
11/10/2024 8:10,23.9,77,4.1,0
11/10/2024 8:20,23.4,79,4.1,0
11/10/2024 8:25,23.4,79,4.1,0
11/10/2024 8:30,23.4,79,4.1,0
11/10/2024 8:35,23.4,79,4.1,0
11/10/2024 8:45,23.4,78,4.1,1
11/10/2024 8:55,23.4,78,4.1,1
11/10/2024 9:20,24.9,71,4.1,1
11/10/2024 9:25,24.9,71,4.1,1
11/10/2024 9:55,24.9,75,4.1,0
11/10/2024 10:00,24.9,75,4.1,0
11/10/2024 10:10,24.9,75,4.1,0
11/10/2024 10:15,24.9,75,4.1,0
11/10/2024 10:20,26.6,68,4.1,0
11/10/2024 10:30,26.6,68,4.1,0
11/10/2024 10:40,26.6,62,4.8,0
11/10/2024 10:45,26.6,62,4.8,0
11/10/2024 10:50,28.4,61,3.6,0
11/10/2024 10:55,26.6,67,3.6,0
11/10/2024 11:00,26.6,67,3.6,0
11/10/2024 11:05,26.6,67,3.7,0
11/10/2024 11:10,26.6,67,3.7,0
11/10/2024 11:15,28.1,62,3.7,0
11/10/2024 11:20,28.1,62,3.7,0
11/10/2024 11:25,28.1,56,5.2,0
11/10/2024 11:30,28.1,56,5.2,0
11/10/2024 11:40,31.1,49,3.4,1
11/10/2024 12:00,28.1,58,3.4,1
11/10/2024 12:05,31.1,49,3.5,1
11/10/2024 12:15,29.5,53,3.5,1
11/10/2024 12:20,29.5,53,3.5,1
11/10/2024 12:25,29.5,53,3.5,1
11/10/2024 12:30,29.5,53,3.5,1
11/10/2024 12:35,29.5,52,7.2,0
11/10/2024 12:40,29.5,52,7.2,0
11/10/2024 12:45,32.3,41,5.5,0
11/10/2024 13:10,32.8,39,5.3,0
11/10/2024 13:20,29.5,48,5.3,0
11/10/2024 13:25,32.2,41,5.3,0
11/10/2024 13:30,32.2,45,9,0
11/10/2024 13:35,32.2,45,9,0
11/10/2024 13:40,33.2,35,5.6,0
11/10/2024 13:50,33.2,35,5.6,0
11/10/2024 13:55,32.2,37,5.6,0
11/10/2024 14:05,32.2,37,5.5,0
11/10/2024 14:30,32.2,37,5.5,0
11/10/2024 14:35,32.2,37,5.5,0
11/10/2024 14:40,32.2,39,5.9,1
11/10/2024 14:45,32.2,39,5.9,1
11/10/2024 14:50,32.2,39,5.9,1
11/10/2024 14:55,32.2,39,5.9,1
11/10/2024 15:00,33.2,36,5.9,1
11/10/2024 15:05,33.2,36,5.9,1
11/10/2024 15:20,32.2,39,5.9,1
11/10/2024 15:25,32.1,39,5.9,1
11/10/2024 15:30,32.1,39,5.9,1
11/10/2024 15:35,32.1,47,11.3,2
11/10/2024 15:45,33.6,38,8.6,2
11/10/2024 15:50,33.6,38,8.6,2
11/10/2024 15:55,32.1,42,8.6,2
11/10/2024 16:05,32.1,45,11,2
11/10/2024 16:15,32.1,45,11,2
11/10/2024 16:20,32.1,45,11,2
11/10/2024 16:35,33.7,41,11,2
11/10/2024 16:40,33.7,44,11.8,4
11/10/2024 16:45,33.7,44,11.8,4
11/10/2024 16:55,31,50,11.9,4
11/10/2024 17:10,33,44,11.9,4
11/10/2024 17:35,33.2,48,12.7,0
11/10/2024 17:40,33.2,48,12.7,0
11/10/2024 18:10,32.4,45,12,1
11/10/2024 18:15,32.4,45,12,1
11/10/2024 18:20,32.4,45,12,1
11/10/2024 18:25,32.4,45,12,1
11/10/2024 18:30,32.4,51,10.9,0
11/10/2024 18:35,32.4,51,10.9,0
11/10/2024 18:40,32.4,51,10.9,0
11/10/2024 18:45,32.4,51,10.9,0
11/10/2024 19:00,32.4,48,10.8,0
11/10/2024 19:05,30.8,52,10.8,0
11/10/2024 19:10,30.8,52,10.8,0
11/10/2024 19:15,31.4,51,10.8,0
11/10/2024 19:20,31.4,51,10.8,0
11/10/2024 19:25,31.4,51,10.8,0
11/10/2024 19:30,31.2,51,10.8,0
11/10/2024 19:40,31.2,56,10.7,0
11/10/2024 19:50,29.8,56,7.1,0
11/10/2024 19:55,31.2,52,7.1,0
11/10/2024 20:05,31.2,52,7.1,0
11/10/2024 20:15,30.3,55,7.1,0
11/10/2024 20:20,30.3,55,7.1,0
11/10/2024 20:35,28.7,65,7.8,0
11/10/2024 21:05,28.8,58,5.6,0
11/10/2024 21:10,28.8,58,5.6,0
11/10/2024 21:20,28.2,60,5.6,0
11/10/2024 21:30,28.2,66,7.3,0
11/10/2024 21:35,28.2,66,7.3,0
11/10/2024 21:40,28.2,62,4.3,0
11/10/2024 21:45,28.2,62,4.3,0
11/10/2024 21:50,28.2,62,4.3,0
11/10/2024 21:55,28.2,62,4.3,0
11/10/2024 22:05,28.2,62,4.3,0
11/10/2024 22:10,28.2,62,4.4,0
11/10/2024 22:25,27.8,63,4.4,0
11/10/2024 22:35,27.8,68,5.2,0
11/10/2024 22:45,27.8,63,4.7,0
11/10/2024 22:50,27.8,63,4.7,0
11/10/2024 23:00,27.8,63,4.7,0
11/10/2024 23:05,27.8,63,4.7,0
11/10/2024 23:15,27.4,64,4.7,0
11/10/2024 23:20,27.4,64,4.7,0
11/10/2024 23:25,27.4,64,4.7,0
11/10/2024 23:30,27.4,64,4.7,0
11/10/2024 23:35,27.4,70,5.8,0
11/10/2024 23:40,27.4,70,5.8,0
12/10/2024 0:00,22,54,3.8,4
12/10/2024 0:05,22,54,3.8,4
12/10/2024 0:10,22,54,3.8,4
12/10/2024 0:30,21.5,56,3.8,4
12/10/2024 0:40,21.5,69,4.9,98
12/10/2024 0:45,21.5,69,4.9,98
12/10/2024 0:55,21.5,57,3.7,98
12/10/2024 1:05,20.3,61,3.7,98
12/10/2024 1:10,20.3,61,3.7,98
12/10/2024 1:20,21,58,3.7,98
12/10/2024 1:30,21,58,3.7,98
12/10/2024 1:35,21,58,3.7,98
12/10/2024 1:40,20.5,64,3.7,99
12/10/2024 1:45,20.5,64,3.7,99
12/10/2024 1:50,21,62,3.7,99
12/10/2024 2:05,21,62,3.7,99
12/10/2024 2:10,21,62,3.7,99
12/10/2024 2:15,20.6,61,3.8,99
12/10/2024 2:20,20.6,61,3.8,99
12/10/2024 2:25,20.6,61,3.8,99
12/10/2024 2:35,20.6,70,4.9,100
12/10/2024 2:40,20.6,70,4.9,100
12/10/2024 2:45,20.1,61,4.3,24
12/10/2024 2:50,20.6,59,4.3,24
12/10/2024 3:05,20.6,59,4.3,24
12/10/2024 3:10,20.6,59,4.3,24
12/10/2024 3:15,20.9,58,4.3,24
12/10/2024 3:20,20.9,58,4.3,24
12/10/2024 3:40,20.9,69,4.8,100
12/10/2024 3:50,19.1,67,4.4,100
12/10/2024 4:00,20.9,60,4.4,100
12/10/2024 4:05,20.9,60,4.4,100
12/10/2024 4:20,20.9,60,3.9,100
12/10/2024 4:25,20.6,61,3.9,100
12/10/2024 4:30,19.6,73,4.6,100
12/10/2024 4:35,19.6,73,4.6,100
12/10/2024 4:40,19.6,65,3.8,100
12/10/2024 4:45,19.6,65,3.8,100
12/10/2024 4:50,19.6,65,3.8,100
12/10/2024 5:00,19.6,65,3.8,100
12/10/2024 5:10,19.6,65,3.8,100
12/10/2024 5:15,19.6,65,3.8,100
12/10/2024 5:25,19.6,65,3.8,100
12/10/2024 5:30,19.6,71,4,100
12/10/2024 5:40,19.6,71,4,100
12/10/2024 5:45,19.6,71,4,100
12/10/2024 6:00,19.6,60,4.1,6
12/10/2024 6:05,19.6,60,4.1,6
12/10/2024 6:15,19.6,60,4.1,6
12/10/2024 6:20,19.6,60,4.1,6
12/10/2024 6:35,19.6,60,4.1,6
12/10/2024 6:40,19.6,70,3.7,100
12/10/2024 6:50,19.6,61,3.7,100
12/10/2024 7:00,19.6,61,3.7,100
12/10/2024 7:10,19.6,61,3.7,100
12/10/2024 7:30,19.7,61,3.7,100
12/10/2024 7:35,19.7,61,3.7,100
12/10/2024 7:45,19.7,70,3.8,100
12/10/2024 7:55,19.7,59,5.3,100
12/10/2024 8:00,17.8,66,5.3,100
12/10/2024 8:05,17.8,66,5.3,100
12/10/2024 8:10,19.7,59,5.3,100
12/10/2024 8:15,19.7,59,5.3,100
12/10/2024 8:30,19.9,69,3.8,100
12/10/2024 8:40,19.9,69,3.8,100
12/10/2024 8:50,19.9,69,3.8,100
12/10/2024 9:05,19.9,56,4.7,41
12/10/2024 9:10,19.9,56,4.7,41
12/10/2024 9:15,18.9,60,4.6,41
12/10/2024 9:20,18.9,60,4.6,41
12/10/2024 9:25,18.9,60,4.6,41
12/10/2024 9:30,18.9,60,4.6,41
12/10/2024 9:35,18.9,73,4.5,85
12/10/2024 9:55,18.9,64,5,85
12/10/2024 10:05,18.9,64,5,85
12/10/2024 10:10,20.3,58,5.1,85
12/10/2024 10:20,20.3,58,5.1,85
12/10/2024 10:25,20.3,65,6.1,69
12/10/2024 10:30,20.3,65,6.1,69
12/10/2024 10:50,20.3,61,4,69
12/10/2024 11:15,22,55,4,69
12/10/2024 11:20,22,55,4,69
12/10/2024 11:25,22,55,4,69
12/10/2024 11:40,23.3,53,5.6,54
12/10/2024 12:00,23.3,53,4.3,12
12/10/2024 12:05,23.3,53,4.3,12
12/10/2024 12:10,23.3,53,4.3,12
12/10/2024 12:30,24.3,50,4.2,12
12/10/2024 12:40,24.3,52,7.2,39
12/10/2024 12:45,26.5,45,4.5,39
12/10/2024 12:50,26.5,45,4.5,39
12/10/2024 13:00,24.3,51,4.5,39
12/10/2024 13:05,24.3,51,4.5,39
12/10/2024 13:10,26.7,44,5.3,39
12/10/2024 13:15,25.2,48,5.3,39
12/10/2024 13:25,25.2,48,5.3,39
12/10/2024 13:30,26.7,48,7.3,24
12/10/2024 13:35,26.7,48,7.3,24
12/10/2024 13:40,26.7,48,7.3,24
12/10/2024 13:45,26.7,48,7.3,24
12/10/2024 13:55,26.7,44,5.8,24
12/10/2024 14:00,26.7,44,5.8,24
12/10/2024 14:10,26.7,44,5.8,24
12/10/2024 14:15,26.7,44,5.7,24
12/10/2024 14:20,26.7,44,5.7,24
12/10/2024 14:35,26.7,50,8.6,9
12/10/2024 14:50,27.3,43,8.1,7
12/10/2024 15:00,26.7,45,8.1,7
12/10/2024 15:05,27.3,43,8.1,7
12/10/2024 15:10,27.3,43,8.1,7
12/10/2024 15:15,26.7,45,8.1,7
12/10/2024 15:20,26.7,45,8.1,7
12/10/2024 15:30,26.7,45,8.1,7
12/10/2024 15:35,26.7,52,9.2,11
12/10/2024 15:45,27.3,44,10.1,11
12/10/2024 15:50,26.7,46,10.1,11
12/10/2024 16:00,26.7,46,10.1,11
12/10/2024 16:05,26.7,46,10.1,11
12/10/2024 16:10,26.7,46,10.1,11
12/10/2024 16:20,26.4,47,10.1,11
12/10/2024 16:35,26.4,47,10.1,11
12/10/2024 16:55,25.6,51,9.1,11
12/10/2024 17:10,25.1,53,9.1,11
12/10/2024 17:15,25.1,53,9.1,11
12/10/2024 17:20,25.1,53,9.1,11
12/10/2024 17:35,27.8,48,10.5,4
12/10/2024 17:40,27.8,48,10.5,4
12/10/2024 17:50,27.8,45,9.4,9
12/10/2024 17:55,27.8,45,9.4,9
12/10/2024 18:00,27.8,45,9.4,9
12/10/2024 18:05,26.5,49,9.4,9
12/10/2024 18:15,27,47,9.4,9
12/10/2024 18:25,27,47,9.4,9
12/10/2024 18:35,27,52,8.9,4
12/10/2024 18:40,27,52,8.9,4
12/10/2024 18:45,27,52,8.9,4
12/10/2024 18:55,27,49,8.8,4
12/10/2024 19:10,25.6,53,8.8,4
12/10/2024 19:20,26,51,8.8,4
12/10/2024 19:35,26,56,8.8,3
12/10/2024 19:40,26,56,8.8,3
12/10/2024 19:45,26,56,8.8,3
12/10/2024 19:55,26,54,7.8,3
12/10/2024 20:05,26,54,7.8,3
12/10/2024 20:10,24.9,57,7.8,3
12/10/2024 20:20,24.9,57,7.8,3
12/10/2024 20:25,24.9,57,7.8,3
12/10/2024 20:45,23.8,59,6.3,0
12/10/2024 20:50,23.8,59,6.3,0
12/10/2024 21:00,23.9,59,6.3,0
12/10/2024 21:10,23.8,59,6.4,0
12/10/2024 21:15,23.2,61,6.4,0
12/10/2024 21:20,23.2,61,6.4,0
12/10/2024 21:25,23.2,61,6.4,0
12/10/2024 21:30,23.2,61,6.4,0
12/10/2024 21:35,23.2,68,6.1,3
12/10/2024 21:40,23.3,63,5.3,3
12/10/2024 21:45,23.3,63,5.3,3
12/10/2024 21:55,23.2,63,5.3,3
12/10/2024 22:00,23.2,63,5.3,3
12/10/2024 22:10,23.2,63,5.3,3
12/10/2024 22:25,22.7,65,5.3,3
12/10/2024 22:30,22.7,70,5.8,3
12/10/2024 22:35,22.7,70,5.8,3
12/10/2024 22:55,23,64,4,3
12/10/2024 23:00,23,64,4,3
12/10/2024 23:05,23,64,4.1,3
12/10/2024 23:10,23,64,4.1,3
12/10/2024 23:20,22.2,67,4.1,3
12/10/2024 23:25,22.2,67,4.1,3
12/10/2024 23:30,22.2,67,4.1,3
12/10/2024 23:35,22.2,67,4.1,3
12/10/2024 23:45,22.2,64,2.7,0
12/10/2024 23:50,22.5,63,2.7,0
7/11/2024 0:00,36.8,38.38,6.6,0
7/11/2024 0:05,36.8,38.38,6.6,0
7/11/2024 0:10,36.8,38.38,6.6,0
7/11/2024 0:15,36.8,38.38,6.6,0
7/11/2024 0:20,36.8,38.38,6.6,0
7/11/2024 0:25,36.8,38.38,6.6,0
7/11/2024 0:30,36.8,38.38,6.6,0
7/11/2024 0:35,36.8,38.38,6.6,0
7/11/2024 0:40,36.8,38.38,6.6,0
7/11/2024 0:45,36.8,38.38,6.6,0
7/11/2024 0:50,36.8,38.38,6.6,0
7/11/2024 0:55,36.8,38.38,6.6,0
7/11/2024 1:00,36.4,39.5,5.2,0
7/11/2024 1:05,36.4,39.5,5.2,0
7/11/2024 1:10,36.4,39.5,5.2,0
7/11/2024 1:15,36.4,39.5,5.2,0
7/11/2024 1:20,36.4,39.5,5.2,0
7/11/2024 1:25,36.4,39.5,5.2,0
7/11/2024 1:30,36.4,39.5,5.2,0
7/11/2024 1:35,36.4,39.5,5.2,0
7/11/2024 1:40,36.4,39.5,5.2,0
7/11/2024 1:45,36.4,39.5,5.2,0
7/11/2024 1:50,36.4,39.5,5.2,0
7/11/2024 1:55,36.4,39.5,5.2,0
7/11/2024 2:00,35.9,42.46,6.7,0
7/11/2024 2:05,35.9,42.46,6.7,0
7/11/2024 2:10,35.9,42.46,6.7,0
7/11/2024 2:15,35.9,42.46,6.7,0
7/11/2024 2:20,35.9,42.46,6.7,0
7/11/2024 2:25,35.9,42.46,6.7,0
7/11/2024 2:30,35.9,42.46,6.7,0
7/11/2024 2:35,35.9,42.46,6.7,0
7/11/2024 2:40,35.9,42.46,6.7,0
7/11/2024 2:45,35.9,42.46,6.7,0
7/11/2024 2:50,35.9,42.46,6.7,0
7/11/2024 2:55,35.9,42.46,6.7,0
7/11/2024 3:00,34.3,32.76,6.5,46
7/11/2024 3:05,34.3,32.76,6.5,46
7/11/2024 3:10,34.3,32.76,6.5,46
7/11/2024 3:15,34.3,32.76,6.5,46
7/11/2024 3:20,34.3,32.76,6.5,46
7/11/2024 3:25,34.3,32.76,6.5,46
7/11/2024 3:30,34.3,32.76,6.5,46
7/11/2024 3:35,34.3,32.76,6.5,46
7/11/2024 3:40,34.3,32.76,6.5,46
7/11/2024 3:45,34.3,32.76,6.5,46
7/11/2024 3:50,34.3,32.76,6.5,46
7/11/2024 3:55,34.3,32.76,6.5,46
7/11/2024 4:00,34.5,52.55,6.3,0
7/11/2024 4:05,34.5,52.55,6.3,0
7/11/2024 4:10,34.5,52.55,6.3,0
7/11/2024 4:15,34.5,52.55,6.3,0
7/11/2024 4:20,34.5,52.55,6.3,0
7/11/2024 4:25,34.5,52.55,6.3,0
7/11/2024 4:30,34.5,52.55,6.3,0
7/11/2024 4:35,34.5,52.55,6.3,0
7/11/2024 4:40,34.5,52.55,6.3,0
7/11/2024 4:45,34.5,52.55,6.3,0
7/11/2024 4:50,34.5,52.55,6.3,0
7/11/2024 4:55,34.5,52.55,6.3,0
7/11/2024 5:00,36.4,48.95,10.9,0
7/11/2024 5:05,36.4,48.95,10.9,0
7/11/2024 5:10,36.4,48.95,10.9,0
7/11/2024 5:15,36.4,48.95,10.9,0
7/11/2024 5:20,36.4,48.95,10.9,0
7/11/2024 5:25,36.4,48.95,10.9,0
7/11/2024 5:30,36.4,48.95,10.9,0
7/11/2024 5:35,36.4,48.95,10.9,0
7/11/2024 5:40,36.4,48.95,10.9,0
7/11/2024 5:45,36.4,48.95,10.9,0
7/11/2024 5:50,36.4,48.95,10.9,0
7/11/2024 5:55,36.4,48.95,10.9,0
7/11/2024 6:00,36.4,51.14,12.5,0
7/11/2024 6:05,36.4,51.14,12.5,0
7/11/2024 6:10,36.4,51.14,12.5,0
7/11/2024 6:15,36.4,51.14,12.5,0
7/11/2024 6:20,36.4,51.14,12.5,0
7/11/2024 6:25,36.4,51.14,12.5,0
7/11/2024 6:30,36.4,51.14,12.5,0
7/11/2024 6:35,36.4,51.14,12.5,0
7/11/2024 6:40,36.4,51.14,12.5,0
7/11/2024 6:45,36.4,51.14,12.5,0
7/11/2024 6:50,36.4,51.14,12.5,0
7/11/2024 6:55,36.4,51.14,12.5,0
7/11/2024 7:00,35.9,50.74,12.1,22.1
7/11/2024 7:05,35.9,50.74,12.1,22.1
7/11/2024 7:10,35.9,50.74,12.1,22.1
7/11/2024 7:15,35.9,50.74,12.1,22.1
7/11/2024 7:20,35.9,50.74,12.1,22.1
7/11/2024 7:25,35.9,50.74,12.1,22.1
7/11/2024 7:30,35.9,50.74,12.1,22.1
7/11/2024 7:35,35.9,50.74,12.1,22.1
7/11/2024 7:40,35.9,50.74,12.1,22.1
7/11/2024 7:45,35.9,50.74,12.1,22.1
7/11/2024 7:50,35.9,50.74,12.1,22.1
7/11/2024 7:55,35.9,50.74,12.1,22.1
7/11/2024 8:00,36,51.63,11.4,0
7/11/2024 8:05,36,51.63,11.4,0
7/11/2024 8:10,36,51.63,11.4,0
7/11/2024 8:15,36,51.63,11.4,0
7/11/2024 8:20,36,51.63,11.4,0
7/11/2024 8:25,36,51.63,11.4,0
7/11/2024 8:30,36,51.63,11.4,0
7/11/2024 8:35,36,51.63,11.4,0
7/11/2024 8:40,36,51.63,11.4,0
7/11/2024 8:45,36,51.63,11.4,0
7/11/2024 8:50,36,51.63,11.4,0
7/11/2024 8:55,36,51.63,11.4,0
7/11/2024 9:00,36.5,48.54,12.2,0
7/11/2024 9:05,36.5,48.54,12.2,0
7/11/2024 9:10,36.5,48.54,12.2,0
7/11/2024 9:15,36.5,48.54,12.2,0
7/11/2024 9:20,36.5,48.54,12.2,0
7/11/2024 9:25,36.5,48.54,12.2,0
7/11/2024 9:30,36.5,48.54,12.2,0
7/11/2024 9:35,36.5,48.54,12.2,0
7/11/2024 9:40,36.5,48.54,12.2,0
7/11/2024 9:45,36.5,48.54,12.2,0
7/11/2024 9:50,36.5,48.54,12.2,0
7/11/2024 9:55,36.5,48.54,12.2,0
7/11/2024 10:00,38,45.12,11.4,35.4
7/11/2024 10:05,38,45.12,11.4,35.4
7/11/2024 10:10,38,45.12,11.4,35.4
7/11/2024 10:15,38,45.12,11.4,35.4
7/11/2024 10:20,38,45.12,11.4,35.4
7/11/2024 10:25,38,45.12,11.4,35.4
7/11/2024 10:30,38,45.12,11.4,35.4
7/11/2024 10:35,38,45.12,11.4,35.4
7/11/2024 10:40,38,45.12,11.4,35.4
7/11/2024 10:45,38,45.12,11.4,35.4
7/11/2024 10:50,38,45.12,11.4,35.4
7/11/2024 10:55,38,45.12,11.4,35.4
7/11/2024 11:00,39,41.21,9,0
7/11/2024 11:05,39,41.21,9,0
7/11/2024 11:10,39,41.21,9,0
7/11/2024 11:15,39,41.21,9,0
7/11/2024 11:20,39,41.21,9,0
7/11/2024 11:25,39,41.21,9,0
7/11/2024 11:30,39,41.21,9,0
7/11/2024 11:35,39,41.21,9,0
7/11/2024 11:40,39,41.21,9,0
7/11/2024 11:45,39,41.21,9,0
7/11/2024 11:50,39,41.21,9,0
7/11/2024 11:55,39,41.21,9,0
7/11/2024 12:00,41,35.89,8.4,0
7/11/2024 12:05,41,35.89,8.4,0
7/11/2024 12:10,41,35.89,8.4,0
7/11/2024 12:15,41,35.89,8.4,0
7/11/2024 12:20,41,35.89,8.4,0
7/11/2024 12:25,41,35.89,8.4,0
7/11/2024 12:30,41,35.89,8.4,0
7/11/2024 12:35,41,35.89,8.4,0
7/11/2024 12:40,41,35.89,8.4,0
7/11/2024 12:45,41,35.89,8.4,0
7/11/2024 12:50,41,35.89,8.4,0
