ts,Valve,Occp,RaHumidity,RaTemp,SaTemp,ThermEnergy,main_temp,main_humidity,wind_speed,clouds_all,hour,minute,dayofweek,month,is_weekend,hour_sin,hour_cos,minute_sin,minute_cos,delta_supply_return,delta_outdoor_indoor,delta_humidity,Valve_lag_1,RaTemp_lag_1,SaTemp_lag_1,RaHumidity_lag_1,RaTemp_diff_1,RaTemp_pct_1,ThermEnergy_diff_1,Valve_change_1
2024-09-10 23:30:00,85.171875,1,77.45641,19.0,16.6,10.42719122,27.0,42.0,2.4,0.0,23,30,1,9,0,-0.25881904510252157,0.9659258262890681,5.66553889764798e-16,-1.0,-2.3999999999999986,8.0,-35.456410000000005,78.109375,20.1,15.3,76.8594,-1.1000000000000014,-0.054726368159204064,0.8459249769999992,7.0625
2024-09-10 23:35:00,82.3125,1,77.18134,18.5,15.6,9.913015723,27.0,43.0,2.9,3.0,23,35,1,9,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-2.9000000000000004,8.5,-34.181340000000006,85.171875,19.0,16.6,77.45641,-0.5,-0.02631578947368418,-0.5141754970000001,-2.859375
2024-09-10 23:40:00,80.546875,1,77.10946,18.6,15.6,9.856219974,27.0,43.0,2.9,3.0,23,40,1,9,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,-3.0000000000000018,8.399999999999999,-34.10946,82.3125,18.5,15.6,77.18134,0.10000000000000142,0.005405405405405572,-0.05679574899999906,-1.765625
2024-09-10 23:45:00,81.078125,1,77.30637,18.7,16.6,10.04729569,27.0,46.0,1.7,2.0,23,45,1,9,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,-2.099999999999998,8.3,-31.30637,80.546875,18.6,15.6,77.10946,0.09999999999999787,0.005376344086021501,0.19107571600000028,0.53125
2024-09-10 23:50:00,78.328125,1,77.30637,19.1,16.0,9.67379552,27.0,46.0,1.7,2.0,23,50,1,9,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-3.1000000000000014,7.899999999999999,-31.30637,81.078125,18.7,16.6,77.30637,0.40000000000000213,0.021390374331550888,-0.3735001699999998,-2.75
2024-09-10 23:55:00,79.15625,1,77.05944,18.5,16.4,9.676803137,27.0,46.0,2.2,0.0,23,55,1,9,0,-0.25881904510252157,0.9659258262890681,-0.49999999999999967,0.8660254037844388,-2.1000000000000014,8.5,-31.059439999999995,78.328125,19.1,16.0,77.30637,-0.6000000000000014,-0.03141361256544506,0.0030076169999997404,0.828125
2024-09-11 00:00:00,53.273438,1,75.46843,19.9,18.1,6.365695159,27.0,46.0,2.2,0.0,0,0,2,9,0,0.0,1.0,0.0,1.0,-1.7999999999999972,7.100000000000001,-29.468429999999998,79.15625,18.5,16.4,77.05944,1.3999999999999986,0.07567567567567557,-3.311107978,-25.882812
2024-09-11 00:05:00,49.21875,1,75.66847,20.300001,17.7,5.899288349,27.0,45.0,2.2,0.0,0,5,2,9,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-2.6000010000000024,6.699998999999998,-30.66847,53.273438,19.9,18.1,75.46843,0.40000100000000316,0.02010055276381917,-0.4664068100000005,-4.054687999999999
2024-09-11 00:10:00,53.726562,1,75.76537,19.300001,18.300001,6.789974037,27.0,45.0,2.2,0.0,0,10,2,9,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-1.0,7.699998999999998,-30.765370000000004,49.21875,20.300001,17.7,75.66847,-1.0,-0.04926108131718809,0.8906856880000005,4.507812000000001
2024-09-11 00:15:00,0.0,0,75.8654,20.800001,17.300001,0.0,27.2,45.0,2.2,1.0,0,15,2,9,0,0.0,1.0,1.0,2.83276944882399e-16,-3.5,6.3999989999999976,-30.865399999999994,53.726562,19.300001,18.300001,75.76537,1.5,0.0777202032269324,-6.789974037,-53.726562
2024-09-11 00:20:00,0.0,0,77.38139,19.7,18.300001,0.0,27.2,45.0,2.2,1.0,0,20,2,9,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,-1.3999989999999976,7.5,-32.381389999999996,0.0,20.800001,17.300001,75.8654,-1.1000010000000024,-0.05288466091900679,0.0,0.0
2024-09-11 00:25:00,0.0,0,75.61846,20.1,18.6,0.0,27.5,46.0,2.2,17.0,0,25,2,9,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-1.5,7.399999999999999,-29.61846,0.0,19.7,18.300001,77.38139,0.40000000000000213,0.020304568527918843,0.0,0.0
2024-09-11 00:30:00,0.0,0,75.17148,19.5,18.6,0.0,27.5,46.0,2.2,17.0,0,30,2,9,0,0.0,1.0,5.66553889764798e-16,-1.0,-0.8999999999999986,8.0,-29.171480000000003,0.0,20.1,18.6,75.61846,-0.6000000000000014,-0.029850746268656803,0.0,0.0
2024-09-11 00:40:00,0.0,0,74.87141,21.2,19.1,0.0,27.5,44.0,2.2,1.0,0,40,2,9,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.099999999999998,6.300000000000001,-30.871409999999997,0.0,19.5,18.6,75.17148,1.6999999999999993,0.08717948717948709,0.0,0.0
2024-09-11 00:45:00,44.289062,1,77.62833,20.9,18.9,5.755981082,28.5,40.0,2.2,20.0,0,45,2,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.0,7.600000000000001,-37.628330000000005,0.0,21.2,19.1,74.87141,-0.3000000000000007,-0.014150943396226467,5.755981082,44.289062
2024-09-11 00:50:00,59.976562,1,74.749504,21.800001,18.800001,7.217263178,28.5,40.0,2.2,20.0,0,50,2,9,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-3.0,6.699998999999998,-34.749504,44.289062,20.9,18.9,77.62833,0.9000010000000032,0.04306224880382792,1.4612820959999997,15.6875
2024-09-11 00:55:00,58.84375,1,75.61846,20.300001,17.9,6.981050111,28.0,42.0,2.2,19.0,0,55,2,9,0,0.0,1.0,-0.49999999999999967,0.8660254037844388,-2.400001000000003,7.699998999999998,-33.61846,59.976562,21.800001,18.800001,74.749504,-1.5,-0.06880733629324143,-0.23621306699999955,-1.1328120000000013
2024-09-11 01:00:00,55.242188,1,75.56845,20.0,17.7,7.070946851,28.0,42.0,2.2,19.0,1,0,2,9,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-2.3000000000000007,8.0,-33.56845,58.84375,20.300001,17.9,75.61846,-0.30000100000000174,-0.014778373656237798,0.08989674000000036,-3.6015620000000013
2024-09-11 01:05:00,59.203125,1,75.66847,21.300001,17.7,7.262022444,27.5,43.0,2.2,17.0,1,5,2,9,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-3.6000010000000024,6.199998999999998,-32.66847,55.242188,20.0,17.7,75.56845,1.3000010000000017,0.06500005000000009,0.19107559299999988,3.9609370000000013
2024-09-11 01:10:00,59.953125,1,75.8654,21.0,17.9,7.262022444,27.5,43.0,2.2,17.0,1,10,2,9,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-3.1000000000000014,6.5,-32.865399999999994,59.203125,21.300001,17.7,75.66847,-0.30000100000000174,-0.014084553329363758,0.0,0.75
2024-09-11 01:15:00,0.0,0,76.46242,19.800001,17.5,0.0,27.5,44.0,2.2,6.0,1,15,2,9,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,-2.3000010000000017,7.699998999999998,-32.462419999999995,59.953125,21.0,17.9,75.8654,-1.1999989999999983,-0.05714280952380946,-7.262022444,-59.953125
2024-09-11 01:20:00,0.0,0,75.56845,21.4,19.2,0.0,27.5,43.0,2.2,15.0,1,20,2,9,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-2.1999999999999993,6.100000000000001,-32.56845,0.0,19.800001,17.5,76.46242,1.5999989999999968,0.08080802622181671,0.0,0.0
2024-09-11 01:25:00,0.0,0,75.07145,21.1,19.7,0.0,27.5,43.0,2.2,15.0,1,25,2,9,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-1.4000000000000021,6.399999999999999,-32.07145,0.0,21.4,19.2,75.56845,-0.29999999999999716,-0.014018691588784882,0.0,0.0
2024-09-11 01:30:00,0.0,0,74.99644,19.9,19.0,0.0,27.4,44.0,2.2,5.0,1,30,2,9,0,0.25881904510252074,0.9659258262890683,5.66553889764798e-16,-1.0,-0.8999999999999986,7.5,-30.996440000000007,0.0,21.1,19.7,75.07145,-1.2000000000000028,-0.056872037914692086,0.0,0.0
2024-09-11 01:35:00,0.0,0,74.97143,21.300001,19.0,0.0,27.4,44.0,2.2,5.0,1,35,2,9,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-2.3000010000000017,6.099998999999997,-30.971429999999998,0.0,19.9,19.0,74.99644,1.4000010000000032,0.0703518090452262,0.0,0.0
2024-09-11 01:40:00,0.0,0,74.774506,19.6,19.7,0.0,27.4,44.0,2.2,5.0,1,40,2,9,0,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.09999999999999787,7.799999999999997,-30.774506000000002,0.0,21.300001,19.0,74.97143,-1.7000010000000003,-0.07981224977407275,0.0,0.0
2024-09-11 01:45:00,41.679688,1,75.66847,20.800001,19.2,5.134231485,27.0,43.0,2.2,3.0,1,45,2,9,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,-1.6000010000000024,6.199998999999998,-32.66847,0.0,19.6,19.7,74.774506,1.2000010000000003,0.061224540816326556,5.134231485,41.679688
2024-09-11 01:50:00,60.109375,1,76.9094,20.800001,18.6,7.590763827,27.0,42.0,2.2,4.0,1,50,2,9,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-2.2000010000000003,6.199998999999998,-34.909400000000005,41.679688,20.800001,19.2,75.66847,0.0,0.0,2.456532342,18.429687
2024-09-11 01:55:00,58.65625,1,75.14648,20.9,17.4,7.118715419,27.0,42.0,2.2,4.0,1,55,2,9,0,0.25881904510252074,0.9659258262890683,-0.49999999999999967,0.8660254037844388,-3.5,6.100000000000001,-33.14648,60.109375,20.800001,18.6,76.9094,0.09999899999999684,0.004807643999632294,-0.47204840800000003,-1.453125
2024-09-11 02:00:00,57.265625,1,75.64347,21.300001,17.6,6.939299906,27.4,43.0,2.2,18.0,2,0,2,9,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-3.7000010000000003,6.099998999999997,-32.64346999999999,58.65625,20.9,17.4,75.14648,0.40000100000000316,0.01913880382775135,-0.17941551300000036,-1.390625
2024-09-11 02:05:00,58.304688,1,75.84039,21.5,17.800001,7.118715419,27.4,43.0,2.2,18.0,2,5,2,9,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-3.6999989999999983,5.899999999999999,-32.84039,57.265625,21.300001,17.6,75.64347,0.19999899999999826,0.009389623972318129,0.17941551300000036,1.0390629999999987
2024-09-11 02:10:00,61.53125,1,76.065445,21.6,18.300001,7.734447135,28.0,41.0,2.2,11.0,2,10,2,9,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-3.2999989999999997,6.399999999999999,-35.065445,58.304688,21.5,17.800001,75.84039,0.10000000000000142,0.0046511627906977715,0.615731716,3.2265620000000013
2024-09-11 02:15:00,0.0,0,76.83439,21.1,18.5,0.0,28.0,41.0,2.2,11.0,2,15,2,9,0,0.49999999999999994,0.8660254037844387,1.0,2.83276944882399e-16,-2.6000000000000014,6.899999999999999,-35.83439,61.53125,21.6,18.300001,76.065445,-0.5,-0.02314814814814814,-7.734447135,-61.53125
2024-09-11 02:20:00,0.0,0,75.8904,19.9,19.300001,0.0,27.0,43.0,1.6,76.0,2,20,2,9,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.5999989999999968,7.100000000000001,-32.8904,0.0,21.1,18.5,76.83439,-1.2000000000000028,-0.056872037914692086,0.0,0.0
2024-09-11 02:25:00,0.0,0,77.23135,20.4,19.300001,0.0,27.0,43.0,1.6,76.0,2,25,2,9,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-1.0999989999999968,6.600000000000001,-34.231350000000006,0.0,19.9,19.300001,75.8904,0.5,0.025125628140703515,0.0,0.0
2024-09-11 02:30:00,0.0,0,75.59346,21.300001,19.6,0.0,27.0,44.0,1.6,76.0,2,30,2,9,0,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,-1.7000010000000003,5.699998999999998,-31.593459999999993,0.0,20.4,19.300001,77.23135,0.9000010000000032,0.04411769607843152,0.0,0.0
2024-09-11 02:35:00,0.0,0,75.56845,21.300001,20.0,0.0,27.0,44.0,1.6,76.0,2,35,2,9,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-1.3000010000000017,5.699998999999998,-31.56845,0.0,21.300001,19.6,75.59346,0.0,0.0,0.0,0.0
2024-09-11 02:40:00,0.0,0,75.59346,21.1,20.1,0.0,27.0,46.0,1.6,8.0,2,40,2,9,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-1.0,5.899999999999999,-29.593459999999993,0.0,21.300001,20.0,75.56845,-0.20000100000000032,-0.009389717869027314,0.0,0.0
2024-09-11 02:45:00,50.03125,1,76.21236,21.2,20.1,6.257744295,27.0,46.0,1.6,8.0,2,45,2,9,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-1.0999999999999979,5.800000000000001,-30.212360000000004,0.0,21.1,20.1,75.59346,0.09999999999999787,0.004739336492890933,6.257744295,50.03125
2024-09-11 02:50:00,62.59375,1,75.54344,20.7,18.7,7.073955551,26.9,46.0,1.1,8.0,2,50,2,9,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-2.0,6.199999999999999,-29.543440000000004,50.03125,21.2,20.1,76.21236,-0.5,-0.02358490566037741,0.8162112559999999,12.5625
2024-09-11 02:55:00,60.398438,1,76.98443,21.0,17.4,7.859699917,26.9,46.0,1.1,8.0,2,55,2,9,0,0.49999999999999994,0.8660254037844387,-0.49999999999999967,0.8660254037844388,-3.6000000000000014,5.899999999999999,-30.984430000000003,62.59375,20.7,18.7,75.54344,0.3000000000000007,0.01449275362318847,0.7857443660000003,-2.1953120000000013
2024-09-11 03:00:00,63.367188,1,75.96542,21.6,18.1,7.262022444,26.9,47.0,1.1,4.0,3,0,2,9,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-3.5,5.299999999999997,-28.965419999999995,60.398438,21.0,17.4,76.98443,0.6000000000000014,0.028571428571428692,-0.5976774730000001,2.96875
2024-09-11 03:05:00,59.578125,1,76.73436,20.2,17.800001,7.02881928,26.9,47.0,1.1,4.0,3,5,2,9,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,-2.3999989999999976,6.699999999999999,-29.734359999999995,63.367188,21.6,18.1,75.96542,-1.4000000000000021,-0.06481481481481488,-0.23320316400000074,-3.7890629999999987
2024-09-11 03:10:00,55.3125,1,76.46242,21.1,17.5,6.789974037,26.8,47.0,1.1,2.0,3,10,2,9,0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,-3.6000000000000014,5.699999999999999,-29.462419999999995,59.578125,20.2,17.800001,76.73436,0.9000000000000021,0.044554455445544594,-0.2388452429999992,-4.265625
2024-09-11 03:15:00,0.0,0,77.4064,21.7,17.4,0.0,26.8,47.0,1.1,2.0,3,15,2,9,0,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,-4.300000000000001,5.100000000000001,-30.406400000000005,55.3125,21.1,17.5,76.46242,0.5999999999999979,0.02843601895734582,-6.789974037,-55.3125
2024-09-11 03:20:00,0.0,0,77.03443,20.2,19.0,0.0,26.8,47.0,1.1,2.0,3,20,2,9,0,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-1.1999999999999993,6.600000000000001,-30.03443,0.0,21.7,17.4,77.4064,-1.5,-0.06912442396313367,0.0,0.0
2024-09-11 03:25:00,0.0,0,76.41241,21.2,19.1,0.0,26.8,46.0,1.1,76.0,3,25,2,9,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-2.099999999999998,5.600000000000001,-30.412409999999994,0.0,20.2,19.0,77.03443,1.0,0.04950495049504955,0.0,0.0
2024-09-11 03:30:00,0.0,0,76.46242,20.2,19.1,0.0,26.8,46.0,1.1,76.0,3,30,2,9,0,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,-1.0999999999999979,6.600000000000001,-30.462419999999995,0.0,21.2,19.1,76.41241,-1.0,-0.047169811320754707,0.0,0.0
2024-09-11 03:35:00,0.0,0,76.51243,20.0,19.2,0.0,26.2,46.0,2.2,9.0,3,35,2,9,0,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.8000000000000007,6.199999999999999,-30.512429999999995,0.0,20.2,19.1,76.46242,-0.1999999999999993,-0.00990099009900991,0.0,0.0
2024-09-11 03:40:00,0.0,0,78.72234,20.300001,20.4,0.0,26.2,46.0,2.2,9.0,3,40,2,9,0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.09999899999999684,5.8999989999999976,-32.72234,0.0,20.0,19.2,76.51243,0.30000100000000174,0.015000050000000043,0.0,0.0
2024-09-11 03:45:00,46.328125,1,79.144325,21.1,19.300001,6.078704102,25.8,47.0,1.6,0.0,3,45,2,9,0,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,-1.7999989999999997,4.699999999999999,-32.144324999999995,0.0,20.300001,20.4,78.72234,0.7999989999999997,0.03940881579266908,6.078704102,46.328125
2024-09-11 03:50:00,58.953125,1,76.33739,20.6,17.800001,7.309791974,25.8,47.0,1.6,0.0,3,50,2,9,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-2.7999989999999997,5.199999999999999,-29.33739,46.328125,21.1,19.300001,79.144325,-0.5,-0.023696682464455,1.2310878720000007,12.625
2024-09-11 03:55:00,60.640625,1,76.46242,20.4,17.6,7.306782553,25.2,47.0,1.6,0.0,3,55,2,9,0,0.7071067811865475,0.7071067811865476,-0.49999999999999967,0.8660254037844388,-2.799999999999997,4.800000000000001,-29.462419999999995,58.953125,20.6,17.800001,76.33739,-0.20000000000000284,-0.009708737864077777,-0.0030094210000006782,1.6875
2024-09-11 04:00:00,65.0625,1,76.98443,20.7,18.5,8.122993328,25.2,47.0,1.6,0.0,4,0,2,9,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.1999999999999993,4.5,-29.984430000000003,60.640625,20.4,17.6,76.46242,0.3000000000000007,0.014705882352941124,0.816210775,4.421875
2024-09-11 04:05:00,58.710938,1,76.73436,21.2,17.300001,7.262022444,25.2,47.0,1.1,0.0,4,5,2,9,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-3.8999989999999976,4.0,-29.734359999999995,65.0625,20.7,18.5,76.98443,0.5,0.024154589371980784,-0.8609708839999994,-6.351562000000001
2024-09-11 04:10:00,61.171875,1,76.95942,20.6,17.800001,7.680659604,25.2,47.0,1.1,0.0,4,10,2,9,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-2.7999989999999997,4.599999999999998,-29.959419999999994,58.710938,21.2,17.300001,76.73436,-0.5999999999999979,-0.028301886792452713,0.4186371599999994,2.4609370000000013
2024-09-11 04:15:00,0.0,0,77.85338,21.7,17.9,0.0,24.7,49.0,1.1,0.0,4,15,2,9,0,0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-3.8000000000000007,3.0,-28.85338,61.171875,20.6,17.800001,76.95942,1.0999999999999979,0.05339805825242716,-7.680659604,-61.171875
2024-09-11 04:20:00,0.0,0,77.653336,21.7,19.4,0.0,24.7,49.0,1.1,0.0,4,20,2,9,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-2.3000000000000007,3.0,-28.653335999999996,0.0,21.7,17.9,77.85338,0.0,0.0,0.0,0.0
2024-09-11 04:25:00,0.0,0,78.00342,20.2,19.2,0.0,24.7,49.0,1.1,0.0,4,25,2,9,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-1.0,4.5,-29.003420000000006,0.0,21.7,19.4,77.653336,-1.5,-0.06912442396313367,0.0,0.0
2024-09-11 04:30:00,0.0,0,77.03443,19.800001,19.4,0.0,24.7,47.0,1.6,0.0,4,30,2,9,0,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.40000100000000316,4.8999989999999976,-30.03443,0.0,20.2,19.2,78.00342,-0.39999899999999755,-0.019801930693069236,0.0,0.0
2024-09-11 04:35:00,0.0,0,76.8594,20.800001,19.5,0.0,25.2,45.0,3.8,8.0,4,35,2,9,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-1.3000010000000017,4.3999989999999976,-31.859399999999994,0.0,19.800001,19.4,77.03443,1.0,0.05050504795429056,0.0,0.0
2024-09-11 04:40:00,0.0,0,76.78437,20.2,20.5,0.0,25.2,45.0,3.8,8.0,4,40,2,9,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.3000000000000007,5.0,-31.784369999999996,0.0,20.800001,19.5,76.8594,-0.6000010000000024,-0.02884620053624043,0.0,0.0
2024-09-11 04:45:00,46.585938,1,77.75336,22.0,19.7,5.660066942,24.8,46.0,3.2,7.0,4,45,2,9,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-2.3000000000000007,2.8000000000000007,-31.75336,0.0,20.2,20.5,76.78437,1.8000000000000007,0.08910891089108919,5.660066942,46.585938
2024-09-11 04:50:00,66.953125,1,76.95942,21.9,19.0,8.212514266,24.8,46.0,3.2,7.0,4,50,2,9,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-2.8999999999999986,2.900000000000002,-30.959419999999994,46.585938,22.0,19.7,77.75336,-0.10000000000000142,-0.00454545454545463,2.552447323999999,20.367187
2024-09-11 04:55:00,65.671875,1,77.53143,20.1,18.0,7.931540729,24.8,46.0,3.2,7.0,4,55,2,9,0,0.8660254037844386,0.5000000000000001,-0.49999999999999967,0.8660254037844388,-2.1000000000000014,4.699999999999999,-31.53143,66.953125,21.9,19.0,76.95942,-1.7999999999999972,-0.08219178082191769,-0.2809735369999995,-1.28125
2024-09-11 05:00:00,64.859375,1,77.953415,21.800001,17.300001,8.015043306,24.7,46.0,3.2,12.0,5,0,2,9,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-4.5,2.8999989999999976,-31.953415000000007,65.671875,20.1,18.0,77.53143,1.7000010000000003,0.08457716417910444,0.08350257700000085,-0.8125
2024-09-11 05:05:00,67.578125,1,78.12533,21.4,18.1,7.883772643,24.7,46.0,3.2,12.0,5,5,2,9,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-3.299999999999997,3.3000000000000007,-32.125330000000005,64.859375,21.800001,17.300001,77.953415,-0.40000100000000316,-0.018348668883088726,-0.13127066300000045,2.71875
2024-09-11 05:10:00,65.578125,1,78.25036,21.5,17.800001,8.116975447,24.3,46.0,3.3,7.0,5,10,2,9,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-3.6999989999999983,2.8000000000000007,-32.25036,67.578125,21.4,18.1,78.12533,0.10000000000000142,0.004672897196261738,0.23320280399999938,-2.0
2024-09-11 05:15:00,0.0,0,79.344376,21.0,18.300001,0.0,23.8,47.0,3.3,6.0,5,15,2,9,0,0.9659258262890683,0.25881904510252074,1.0,2.83276944882399e-16,-2.6999989999999983,2.8000000000000007,-32.344376,65.578125,21.5,17.800001,78.25036,-0.5,-0.023255813953488413,-8.116975447,-65.578125
2024-09-11 05:20:00,0.0,0,81.20733,20.6,19.5,0.0,23.8,47.0,3.3,6.0,5,20,2,9,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,-1.1000000000000014,3.1999999999999993,-34.20733,0.0,21.0,18.300001,79.344376,-0.3999999999999986,-0.01904761904761898,0.0,0.0
2024-09-11 05:25:00,0.0,0,78.67234,21.300001,19.1,0.0,23.8,47.0,3.3,6.0,5,25,2,9,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-2.2000010000000003,2.499998999999999,-31.672340000000005,0.0,20.6,19.5,81.20733,0.7000010000000003,0.03398063106796112,0.0,0.0
2024-09-11 05:30:00,0.0,0,78.64733,20.6,19.0,0.0,22.8,54.0,1.8,0.0,5,30,2,9,0,0.9659258262890683,0.25881904510252074,5.66553889764798e-16,-1.0,-1.6000000000000014,2.1999999999999993,-24.647329999999997,0.0,21.300001,19.1,78.67234,-0.7000010000000003,-0.0328638951707092,0.0,0.0
2024-09-11 05:35:00,0.0,0,78.55043,20.7,20.300001,0.0,22.8,60.0,1.2,1.0,5,35,2,9,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.39999899999999755,2.1000000000000014,-18.550430000000006,0.0,20.6,19.0,78.64733,0.09999999999999787,0.004854368932038833,0.0,0.0
